,Unnamed: 0,Idenx original,tipo_de_accidente,responsabilidad,descripcion_del_hecho - Final
603,603,932,auto - moto,comprometida,"['aseg', 'circulaba', 'pringles', 'llegando', 'interseccion', 'ratti', 'habia', 'carro', 'cartonero', 'aseg', 'maniobra', 'izquierda', 'esquivarlo', 'choca', 'moto', 'circulaba', 'direccion', 'contraria', 'parte', 'delnatera', 'izquierda', 'l', 'adelantera', 'moto', 'ocupantes', 'recuerda', 'tenian', 'caen', 'suelo', 'tenian', 'lesiones', 'leves', 'retiraron', 'momento']"
604,604,934,auto - moto,comprometida,"['mecanica', 'hecho', 'segun', 'version', 'asegurado', 'iba', 'circulando', 'doblo', 'izquierda', 'escucho', 'bocina', 'percato', 'impacte', 'moto', 'lateral', 'izquierdo', 'moto', 'cae', 'tambien', 'cae', 'llevaba']"
605,605,935,auto - moto,comprometida,"['asegurado', 'detenido', 'semaforo', 'asegurado', 'escaba', 'embrague', 'colisiona', 'levemente', 'moto', 'adelante', 'motociclista', 'cae', 'piso', 'mootciclista', 'dio', 'datos', 'retiro']"
606,606,936,auto - moto,discutida,"['mecanica', 'hecho', 'segun', 'versio', 'asegurado', 'segurado', 'aminorando', 'marcha', 'directorio', 'interseccion', 'san', 'pedrito', 'tercero', 'moto', 'circulando', 'misma', 'directorio', 'impacta', 'lateral', 'derecho', 'asegurado', 'ocupantes', 'moto', 'llevaban', 'puesto', 'caen', 'pavimento']"
607,607,939,auto - moto,comprometida,"['conducia', 'alberdi', 'carril', 'izquierda', 'pongo', 'luz', 'giro', 'doblar', 'izquierda', 'lacarra', 'camioneta', 'ecosport', 'negra', 'venia', 'carril', 'medio', 'doblo', 'hacia', 'lacarra', 'encerrandome', 'logro', 'maniobrar', 'choque', 'comienzo', 'doblar', 'choca', 'moto', 'coalicin', 'sucede', 'lado', 'derecho', 'afectado', 'miembro', 'inferi', 'derecho', 'presentaba', 'lesiones', 'hematomas', 'ofrece', 'trlado', 'centro', 'salud', 'evaluacin', 'niega', 'refiere', 'teneresiones', 'andando', 'datos', 'tercero', 'mariano', 'ernesto', 'carbone', 'gilera', 'axfr', 'atm']"
608,608,944,auto - moto,comprometida,"['aseg', 'circulando', 'dr', 'jose', 'm', 'casullo', 'emprender', 'marcha', 'semaforo', 'empezar', 'doblar', 'hacia', 'izquierda', 'continuar', 'senora', 'buen', 'viaje', 'tercero', 'moto', 'qeu', 'circulaba', 'misma', 'sobrepasando', 'aseg', 'izquierda', 'logra', 'evitar', 'impactar', 'laterla', 'izquierdo', 'delantero', 'aseg', 'integrate', 'cae', 'pavimento', 'presentaba', 'raspon', 'izquierda', 'codo', 'aseg', 'traslado', 'tercero', 'hospital', 'haedo']"
609,609,946,auto - moto,comprometida,"['asegurado', 'detenido', 'semaforo', 'hipolito', 'yrigoyen', 'acompanante', 'abre', 'puerta', 'delantera', 'derecha', 'embestido', 'tercero', 'moto', 'circulaba', 'misma', 'moto', 'cae', 'pavimento', 'desplazamientos']"
610,610,952,auto - moto,concurrente,"['asegurado', 'circulaba', 'posadas', 'terminando', 'cruzar', 'gral', 'arredondo', 'colisionado', 'lateral', 'trasero', 'derecho', 'moto', 'circulaba', 'arredondo', 'mootciclista', 'cae', 'suelo']"
611,611,953,auto - moto,comprometida,"['asegurado', 'circulando', 'pergamino', 'gira', 'hacia', 'izquierda', 'tomar', 'corrales', 'colisiona', 'lateral', 'trasero', 'izquierdo', 'tercero', 'circulando', 'moto', 'primera', 'acepto', 'asistencia', 'caen', 'piso', 'incorporan', 'mediosd']"
612,612,954,auto - moto,concurrente,"['aseg', 'circulando', 'barrera', 'tren', 'belgranoes', 'colisionado', 'paragolpe', 'delantero', 'parte', 'frontal', 'terceroque', 'realiza', 'maniobra', 'ingreso', 'hacia', 'cruce', 'viaun', 'ocupantesin', 'cascono', 'cae', 'pisose', 'da', 'fuga']"
613,613,955,auto - moto,discutida,"['momento', 'cruzar', 'ruta', 'recibi', 'empacto', 'moto', 'cruzo']"
614,614,956,auto - moto,concurrente,"['vehiculo', 'asegurado', 'circulaba', 'santa', 'fe', 'centro', 'cruzar', 'araoz', 'moto', 'circulaba', 'ultima', 'colisiona', 'lateral', 'trasero', 'derecho', 'motociclista', 'cae', 'piso']"
615,615,957,auto - moto,concurrente,"['redgreenlue', 'lunes', 'volvia', 'trabajar', 'riglos', 'pasando', 'directorio', 'motociclista', 'atropello', 'motociclista', 'cruzo', 'semaforo']"
616,616,958,auto - moto,comprometida,"['venia', 'circulando', 'sarandi', 'cruzando', 'avda', 'belgrano', 'semaforo', 'pone', 'casi', 'terminando', 'pasar', 'momento', 'moto', 'colisiona', 'lateral', 'central', 'izquierdo', 'auto', 'acto', 'seguido', 'motociclista', 'cae', 'pisonos', 'detenemos', 'intercambiar', 'datos']"
617,617,959,auto - moto,comprometida,"['asegurado', 'circulaba', 'maipu', 'doblar', 'izquierda', 'pelliza', 'frena', 'moto', 'colisiona', 'parte', 'trasera', 'detiene', 'retira', 'luego', 'alcanza', 'consigue', 'datos']"
618,618,960,auto - moto,discutida,"['mecanica', 'hecho', 'segun', 'version', 'asegurado', 'venia', 'circulando', 'falcon', 'cruce', 'semaforo', 'pedernera', 'ultima', 'venia', 'moto', 'veo', 'freno', 'colisiona', 'parte', 'delantera', 'derecha', 'acto', 'seguido', 'motociclista', 'cae', 'piso', 'detengo', 'bajo', 'dice', 'bien', 'presenta', 'luego', 'same', 'motociclista', 'retira', 'same', 'parecer', 'tenia', 'lesion', 'tobillo', 'izquierdod']"
619,619,962,auto - moto,comprometida,"['circulando', 'brownal', 'frenar', 'moto', 'venia', 'castillo', 'embiste', 'frente', 'ocupante', 'cae', 'piso']"
620,620,964,auto - moto,discutida,"['mecanica', 'hecho', 'segun', 'version', 'asegurado', 'parada', 'semaforo', 'vergara', 'benito', 'villanueva', 'direccion', 'estacion', 'moron', 'motocicleta', 'marca', 'yamaha', 'modelo', 't', 'dominio', 'acd', 'conducida', 'titular', 'agustin', 'ibarrola', 'dni', 'dice', 'motocicleta', 'deslizo', 'pudiendo', 'frenar', 'asfalto', 'impactando', 'parte', 'trasera', 'vehiculod']"
621,621,972,auto - moto,concurrente,"['circulando', 'jm', 'rosas', 'moto', 'circulaba', 'formosa', 'ingresa', 'querer', 'pasarme', 'toca', 'lateral', 'trasero', 'izquierdo', 'moto', 'cae', 'piso']"
622,622,974,auto - moto,comprometida,"['venia', 'circulando', 'conesa', 'llegar', 'esquina', 'doblo', 'tomar', 'malnatti', 'izq', 'moto', 'atras', 'mio', 'realiza', 'misma', 'maniobra', 'avanzar', 'metros', 'intenta', 'pasarme', 'ahi', 'cundo', 'agarra', 'loma', 'burro', 'pierde', 'estabilidad', 'termina', 'impactanto', 'puerta', 'delantera', 'paragolpe', 'delantero', 'moto', 'manifesto', 'encontrarse', 'buen', 'retiro', 'propios', 'medios', 'moto', 'intervencion', 'policial', 'datos', 'tercero', 'aguirre', 'diego', 'jesus', 'honda', 'kvt', 'rivadavia']"
623,623,975,auto - moto,comprometida,"['venia', 'circulando', 'olivera', 'doblar', 'tandil', 'derecha', 'luz', 'giro', 'puesta', 'moto', 'vena', 'derecha', 'vi', 'colisiono', 'guardabarro', 'trasero', 'derecho', 'moto', 'cae', 'piso', 'puesto', 'levanta', 'propios', 'medios', 'retira', 'sufri', 'lesiones', 'dedo', 'intervencin', 'policial', 'acta']"
624,624,977,auto - moto,comprometida,"['mecanica', 'hecho', 'segun', 'version', 'asegurado', 'asegurado', 'cruzando', 'san', 'martin', 'moto', 'venia', 'san', 'martin', 'colisiona', 'parte', 'delantera', 'izquierda', 'cae', 'suelo', 'asistio', 'd']"
625,625,978,auto - moto,comprometida,"['venia', 'circulando', 'centenera', 'llego', 'guemes', 'doblar', 'derecha', 'aparece', 'moto', 'contramano', 'chocandome']"
626,626,979,auto - moto,comprometida,"['asegurado', 'encontraba', 'circulando', 'asegurado', 'caserata', 'burzaco', 'tercero', 'motocicleta', 'circulando', 'ruta', 'asegurado', 'iba', 'saliendo', 'caserata', 'ruta', 'asegurado', 'indica', 'vio', 'motocicleta', 'viceversa', 'causando', 'impactaran', 'motocicleta', 'impacta', 'lateral', 'izquierdo', 'delantero', 'asegurado', 'indica', 'motocicleta', 'queda', 'incrustada', 'vehiculo', 'tras', 'persona', 'motocicleta', 'sale', 'despedida', 'vehiculo', 'asegurado', 'cayendo', 'mts', 'segun', 'asegurado', 'lesionados', 'intervencion', 'intervencion', 'policial', 'desplazamiento']"
627,627,980,auto - moto,comprometida,"['circulando', 'florencio', 'varela', 'llegar', 'int', 'pichincha', 'realizo', 'maniobra', 'derecha', 'colisiono', 'moto', 'lado', 'izquierdo', 'visualice', 'motociclista', 'cae', 'piso', 'manifestaba', 'dolor', 'piernas', 'trasladado', 'desconozco', 'lugar', 'retire']"
628,628,981,auto - moto,comprometida,"['aseg', 'circulando', 'victor', 'hugo', 'caba', 'moto', 'venia', 'circulando', 'derecha', 'interseccin', 'colisiona', 'parte', 'delantera', 'derecha', 'parte', 'delantera']"
629,629,982,auto - moto,comprometida,"['vehiculo', 'asegurado', 'circulando', 'ruta', 'momento', 'dispone', 'girar', 'derecha', 'hacia', 'magallanes', 'produce', 'colisiona', 'moto', 'circulaba', 'detras', 'intenta', 'sobrepasarlo', 'lado', 'derecho', 'moto', 'circulaban', 'personas', 'caen', 'suelo', 'utilizaban']"
630,630,983,auto - moto,comprometida,"['asegurado', 'circulando', 'betbeder', 'cruce', 'b', 'irigoyen', 'colisiona', 'parte', 'delantera', 'tercero', 'moto', 'circulaba', 'ultima', 'mencionada', 'moto', 'sola', 'persona', 'recuerda', 'llevaba', 'puesto', 'cae', 'asfalto']"
631,631,984,auto - moto,concurrente,"['circulando', 'avda', 'trabajo', 'hacia', 'avda', 'fcio', 'varelasoy', 'colicionado', 'momentos', 'cruzaba', 'avda', 'calchaqui', 'motocicleta', 'circulaba', 'avda', 'calchaqui', 'cruce', 'fcio', 'varela', 'hacia', 'cap', 'fed', 'puerta', 'guardabarro', 'trasero', 'derecho', 'i']"
632,632,985,auto - moto,comprometida,"['mecanica', 'hecho', 'segun', 'version', 'asegurado', 'circulaba', 'beruti', 'hacia', 'olivos', 'llegando', 'interseccion', 'monsenor', 'diagonal', 'tucuman', 'semaforos', 'aminoro', 'marcha', 'repente', 'aparee', 'moto', 'lado', 'derecho', 'freno', 'moto', 'roza', 'vehiculo', 'd']"
633,633,986,auto - moto,comprometida,"['asegurado', 'estacionado', 'iniciar', 'marcha', 'impactado', 'levemente', 'tercero', 'moto', 'circulaba', 'misma', 'moto', 'personas', 'caen', 'asfalto', 'moto', 'tampoco', 'cae', 'intervencion', 'tercero', 'retira', 'propios', 'medios', 'dia', 'siguiente', 'asegurado', 'recibio', 'llamado', 'tercero', 'informando', 'sufrio', 'esguince']"
634,634,990,auto - moto,concurrente,"['graciela', 'orfano', 'venia', 'conduciendo', 'gallardo', 'hacia', 'corrientes', 'moto', 'venia', 'corrientes', 'hacia', 'gallardo', 'cruzno', 'pude', 'frenar', 'tiempo', 'embestiel', 'motociclista', 'moto', 'cayeron', 'motociclista', 'solo', 'hizo', 'raspon', 'rodillala', 'moto', 'sufri', 'rasponesmi', 'auto', 'ford', 'ka', 'knl', 'sufrio', 'rayones', 'guardabarros', 'izqdel', 'lado', 'conductory', 'auto', 'frenar', 'subio', 'cordon', 'vereda', 'afecto', 'goma', 'tapa', 'cubierta', 'delantera', 'derecha', 'raspon', 'guardabarros', 'puerta', 'delantera', 'der']"
635,635,991,auto - moto,comprometida,"['asegurado', 'circulando', 'atahualpa', 'giro', 'hacia', 'izquierda', 'colocado', 'realiza', 'maniobra', 'embestido', 'parte', 'lateral', 'delantera', 'izquierda', 'tercero', 'circulaba', 'mismo', 'moto', 'solo', 'ocupante', 'puede', 'confirmar', 'uso', 'cae', 'pavimento', 'golpea', 'asiste', 'polica', 'desplazamientos']"
636,636,992,auto - moto,concurrente,"['conduciendo', 'avenidaen', 'carril', 'medio', 'interpone', 'carril', 'moto', 'venia', 'carril', 'derechofreno', 'detenida', 'lateraliza', 'cae', 'moto', 'refiere', 'golpe', 'muslo', 'region', 'externa', 'moviliza', 'luego', 'inconveniente']"
637,637,994,auto - moto,comprometida,"['circulando', 'rosales', 'giro', 'izquierda', 'rey', 'rozo', 'moto', 'color', 'cae', 'moto', 'luego', 'incorpora', 'consecuencia', 'visible', 'va', 'domicilio', 'media', 'cuadras', 'rosales', 'lujan', 'rey', 'nego', 'entregar', 'datos', 'moto', 'personales']"
638,638,997,auto - moto,comprometida,"['asegurado', 'encontraba', 'saliendo', 'garage', 'domicilio', 'luis', 'maria', 'campos', 'tercero', 'moto', 'vena', 'misma', 'asegurado', 'sale', 'tena', 'vista', 'tapada', 'camin', 'bebidas', 'logra', 'moto', 'moto', 'tampoco', 've', 'asegurado', 'termina', 'impactando', 'parte', 'delantera', 'lateral', 'izquierdo', 'asegurado', 'producto', 'choque', 'moto', 'ocupante', 'caen', 'piso', 'solo', 'ocupante', 'moto', 'presenta', 'raspn', 'dedo', 'derecha', 'tambien', 'hinchada', 'intervencin', 'lugar', 'intervencin', 'constato', 'necesario', 'tercero', 'retira', 'lugar', 'andar', 'moto', 'desplazamiento']"
639,639,1000,auto - moto,comprometida,"['vehiculo', 'asegurado', 'circulaba', 'juramento', 'doblar', 'izquierda', 'febrero', 'produce', 'colision', 'moto', 'parte', 'trasera', 'izquierda', 'vehiculo', 'asegurado', 'motociclista', 'cae', 'piso', 'llevaba', 'levanta', 'solo', 'manifestaba', 'lesiones']"
640,640,1001,auto - moto,,"['asegurado', 'encontraba', 'circulando', 'perda', 'tercero', 'moto', 'vena', 'senora', 'merced', 'asegurado', 'cruzar', 'mira', 'ambos', 'lados', 'deja', 'pasar', 'venan', 'merced', 'acelera', 'intentar', 'cruzar', 'moto', 'vena', 'gran', 'velocidad', 'izquierda', 'impacta', 'parte', 'delantera', 'lateral', 'izquierdo', 'delantero', 'asegurado', 'producto', 'choque', 'moto', 'ocupante', 'caen', 'piso', 'solo', 'ocupante', 'moto', 'intervencin', 'polica', 'lugar', 'traslada', 'tercero', 'hospital', 'carrillo', 'ah', 'llevan', 'bocalandro', 'tercero', 'sufri', 'esguince', 'hombro', 'derecho', 'desplazamiento', 'd']"
641,641,1002,auto - moto,comprometida,"['aseg', 'maniobra', 'salir', 'lugar', 'estacionado', 'impacta', 'tercero', 'moto', 'circulaba', 'lateral', 'izq', 'delantero', 'parte', 'delantera', 'tercero', 'cae', 'suelo', 'asistido', 'trasladado', 'hospital']"
642,642,1003,auto - moto,concurrente,"['aseg', 'circulando', 'uruguay', 'derecha', 'interceccion', 'gral', 'acha', 'colisionado', 'tercero', 'moto', 'circulaba', 'ultima', 'rueda', 'trasera', 'derecha', 'ocacionado', 'frente', 'moto', 'habia', 'solo', 'ocupante', 'puesto', 'cayo', 'piso', 'manifesto', 'dolencia', 'perna', 'retiro', 'lugar', 'moto', 'andando', 'desplazamientosno']"
643,643,1005,auto - moto,comprometida,"['aseg', 'detenido', 'luz', 'giro', 'ingresar', 'domicilio', 'girar', 'hacia', 'izquierda', 'embestido', 'parte', 'delantera', 'izquierda', 'parte', 'delantera', 'tercero', 'moto', 'quiere', 'pasarlo', 'solo', 'ocupante', 'desconoce', 'tenia', 'puesto', 'dado', 'luego', 'siniestro', 'tenia', 'dolencia', 'derecho']"
644,644,1007,auto - moto,,"['aseg', 'circulaba', 'eva', 'peron', 'llegar', 'interseccion', 'gira', 'hacia', 'deracha', 'jose', 'antonio', 'miralla', 'moto', 'circulaba', 'eva', 'peron', 'encerrado', 'cae', 'cordon', 'llega', 'haber', 'aseg', 'moto', 'tercero', 'tenia', 'tenia', 'dolor', 'cae', 'moto', 'encima', 'misma', 'intervinientesd']"
645,645,1008,auto - moto,comprometida,"['asegurado', 'detenido', 'ev', 'mitre', 'abre', 'puerta', 'delantera', 'izquierda', 'tercero', 'circilaba', 'misma', 'embiste', 'ocupante', 'moto', 'cae', 'piso']"
646,646,1011,auto - moto,comprometida,"['vehiculo', 'asegurado', 'circulaba', 'int', 'gaeberler', 'girar', 'izquierdapor', 'punto', 'ciego', 'embiste', 'moto', 'atras', 'izquierdadanos', 'asegurado', 'guardabarro', 'trasero', 'izquierdoel', 'motociclista', 'acompanante', 'caenel', 'asegurado', 'ayuda', 'levantar', 'motociclista', 'lesion', 'costilla', 'brazo', 'izquierda', 'acompanante', 'desconoce', 'lesionesno', 'aceptan', 'intervenga', 'nadiellevaban', 'cascose', 'retiran', 'medios', 'asegurado']"
647,647,1018,auto - moto,comprometida,"['doblar', 'hacia', 'derecha', 'choca', 'guardabarro', 'trasero']"
648,648,1019,auto - moto,,"['circulaba', 'lope', 'vega', 'hacia', 'juan', 'b', 'justo', 'antesde', 'llegar', 'interseccin', 'magarinos', 'cervantes', 'moto', 'quevenia', 'circulando', 'direccin', 'contraria', 'intentando', 'sobrepasarun', 'auto', 'contramano', 'pierde', 'control', 'cae', 'moto', 'elpavimento', 'desliza', 'terminar', 'incrustada', 'partedelantera', 'camioneta', 'pasa', 'costadoizquierdo', 'camioneta', 'tocar', 'misma', 'participo', 'lacomisaria', 'llevado', 'ald', 'hospital', 'velez', 'sarsfield']"
649,649,1021,auto - moto,comprometida,"['pongo', 'valiza', 'previo', 'ingresar', 'domicilio', 'moto', 'intenta', 'sobrepasar', 'derecha', 'impacta', 'momento', 'giro', 'ingresar', 'garage']"
650,650,1023,auto - moto,comprometida,"['asegurado', 'circulando', 'mayo', 'carril', 'izquierdo', 'llegando', 'esquina', 'motociclista', 'reclama', 'encerr', 'dano', 'apoyo', 'moto', 'lesionados', 'informa', 'desplazamientos', 'intervencin', 'polical']"
651,651,1024,auto - moto,discutida,"['mecanica', 'hecho', 'segun', 'version', 'asegurado', 'asegurado', 'circulando', 'curapaligue', 'interseccion', 'lezama', 'tercero', 'circulando', 'ultima', 'moto', 'cae', 'piso', 'contacto', 'cliente', 'asegurado', 'ayudo', 'incorporarse', 'dolencia', 'tobillo', 'acepto', 'asistencia', 'retiro', 'andando', 'moto', 'luego', 'contactado', 'ro', 'pidiendo', 'indemnizacion', 'gastos', 'medicosd']"
652,652,1025,auto - moto,comprometida,"['aseg', 'circulando', 'ruta', 'colisionar', 'realiza', 'mala', 'maniobra', 'frena', 'medio', 'ruta', 'aseg', 'pierde', 'control', 'colisionado', 'tercero', 'moto', 'circulaba', 'contraria', 'aseg', 'luego', 'cae', 'zanja', 'contacto', 'moto', 'parte', 'delantera', 'mismo', 'parte', 'lateral', 'derecha', 'aseg', 'moto', 'habia', 'ocupantes', 'puesto', 'aparentemente', 'cuales', 'caen', 'zanja', 'presenta', 'fracturas']"
653,653,1027,auto - moto,comprometida,"['entrando', 'cargar', 'nafta', 'ypf', 'moto', 'metio', 'lado', 'derecho', 'auto', 'colisiono']"
654,654,1028,auto - moto,comprometida,"['circulaba', 'santa', 'fe', 'norte', 'sur', 'dobla', 'derecha', 'parana', 'visualizar', 'venia', 'moto', 'impacta', 'parte', 'delantera', 'aparte', 'delantera', 'derecha', 'asegurado', 'moto', 'solo', 'ocupantecae', 'suelo', 'levanta', 'ayuda', 'retiro', 'moto', 'llevaba', 'puesto']"
655,655,1031,auto - moto,comprometida,"['asegurado', 'saliendo', 'garage', 'domicilio', 'frena', 'moto', 'embiste', 'parte', 'trasera', 'moto', 'desplaza', 'embiste', 'vehculo', 'pat', 'adhx', 'informa', 'vehculo', 'estacionado', 'circulando', 'informa', 'cantidad', 'ocupantes', 'moto', 'uso', 'intervencin', 'policial', 'd']"
656,656,1032,auto - moto,comprometida,"['asegurado', 'circulaba', 'cordoba', 'luz', 'giro', 'izquierda', 'doblando', 'moto', 'circulaba', 'detras', 'intenta', 'pasar', 'izquierda', 'choca', 'asegurado', 'lateral', 'izquierdo', 'motociclista', 'llevab', 'cae', 'piso', 'presentaba', 'lesiones', 'visibles', 'ofrecimiento', 'asegurado', 'nego', 'llamar', 'ir', 'hospital']"
657,657,1033,auto - moto,,"['asegurado', 'circulaba', 'cordoba', 'luz', 'giro', 'izquierda', 'doblando', 'moto', 'circulaba', 'detras', 'intenta', 'pasar', 'izquierda', 'choca', 'asegurado', 'lateral', 'izquierdo', 'motociclista', 'llevab', 'cae', 'piso', 'presentaba', 'lesiones', 'visibles', 'ofrecimiento', 'asegurado', 'nego', 'llamar', 'ir', 'hospital']"
658,658,1034,auto - moto,comprometida,"['aseg', 'estacionado', 'cnel', 'intendente', 'avalos', 'sale', 'impacta', 'lateral', 'delantero', 'izquierdo', 'motocod', 'personas', 'abordo', 'circulaba', 'misma', 'moto', 'acompanante', 'caen', 'piso', 'tenia', 'tercero', 'quejaban', 'tener', 'dolores', 'llamaron', 'terceros', 'retirar', 'propios', 'medios']"
659,659,1036,auto - moto,comprometida,"['circulo', 'x', 'alsina', 'ciudad', 'lujan', 'llego', 'interseccion', 'doctor', 'real', 'motocicleta', 'circulaba', 'x', 'ultima', 'colisiona', 'izquierda', 'parte', 'frontal', 'lateral', 'delantero', 'izquierdo', 'provocando', 'danos', 'vehiculo', 'verificar', 'motorodado', 'masculino', 'juan', 'martin', 'festugato', 'tenia', 'lesiones', 'aparentes', 'ningun', 'tipo', 'retiro', 'lugar', 'motocicletasin', 'problema', 'algunod']"
660,660,1038,auto - moto,concurrente,"['hs', 'circulando', 'azcuenaga', 'hacia', 'lisandro', 'torre', 'interseccin', 'reduzco', 'velocidad', 'miro', 'ambos', 'lados', 'haba', 'semaforos', 'dispongo', 'avanzar', 'cruzar', 'interseccin', 'motocicleta', 'marca', 'yamaha', 'mod', 'xtz', 'dominio', 'lcd', 'venia', 'alta', 'velocidad', 'lisandro', 'torre', 'colisiona', 'puerta', 'lateral', 'izquierda', 'delantera', 'unidad']"
661,661,1040,auto - moto,,"['circulaba', 'x', 'puca', 'trasladando', 'torta', 'movimiento', 'vehiculo', 'mueve', 'distraigo', 'acomodarla', 'siento', 'moto', 'salia', 'casa']"
662,662,1042,auto - moto,comprometida,"['asegurado', 'circulaba', 'darwin', 'girando', 'hacia', 'corrientes', 'moto', 'delante', 'mio', 'giro', 'frena', 'toco', 'moto', 'iba', 'sola', 'persona', 'tenia', 'cae', 'suelo', 'levanta', 'ayudamos', 'dolia', 'derecho']"
663,663,1044,auto - moto,concurrente,"['aseg', 'circulando', 'nueva', 'llega', 'cruce', 'mendoza', 'colectivo', 'da', 'paso', 'asegurado', 'pasa', 'parte', 'frontal', 'izquierda', 'tercero', 'moto', 'circulaba', 'mendoza', 'tercero', 'utilizaba', 'circulaba', 'acompanantes', 'motociclista', 'pierde', 'estabilidad', 'llega', 'caerse', 'manifiesta', 'dolor', 'presencia', 'policial', 'traslado', 'asegurado', 'retira', 'propios', 'medios', 'version', 'tercero', 'circulaba', 'mendoza', 'carril', 'izquierdo', 'cruzar', 'interseccin', 'nueva', 'colectivo', 'circulaba', 'junto', 'asegurao', 'cierra', 'hacia', 'carril', 'derecho', 'detenerse', 'derecha', 'tercero', 'camioneta', 'kangoo', 'comienza', 'cruzar', 'asegurado', 'pasando', 'interseccin', 'toca', 'bocina', 'peeo', 'tercero', 'colisiona', 'parte', 'trasera', 'costado', 'derecho', 'produciendo', 'danos', 'verificar']"
664,664,1045,auto - moto,comprometida,"['redgreenlueuc', 'mecanica', 'hecho', 'segun', 'version', 'asegurado', 'salia', 'estacion', 'servicio', 'autos', 'camiones', 'dejaron', 'pasar', 'moto', 'venia', 'centro', 'vio', 'incrusto', 'frente', 'd']"
665,665,1047,auto - moto,comprometida,"['doble', 'corro', 'hacia', 'derecha', 'pase', 'colectivo', 'quiero', 'retomar', 'alcanzo', 'moto', 'vena', 'alta', 'velocidad', 'provcando']"
666,666,1049,auto - moto,comprometida,"['vehculo', 'asegurado', 'circuaba', 'remedios', 'escalada', 'impactado', 'lateral', 'derecho', 'moto', 'circulaba', 'amplia', 'desplazamientos', 'moto', 'ocupante', 'tena', 'puesto', 'cay', 'piso', 'manifest', 'lesiones', 'int', 'medica', 'int', 'polcial', 'retir', 'medios', 'moto']"
667,667,1056,auto - moto,comprometida,"['asegurado', 'circulaba', 'barragan', 'colisiona', 'parte', 'delantera', 'parte', 'lateral', 'trasera', 'izquierda', 'moto', 'circulaba', 'parana', 'ultima', 'tenia', 'ocupantes', 'ambos', 'tenian', 'cayeron', 'piso', 'retiraron', 'propios', 'medios', 'presentaban', 'lesiones', 'visibles', 'intervencion', 'medica', 'policial']"
668,668,1059,auto - moto,comprometida,"['asegurado', 'circulaba', 'tacuari', 'cruce', 'victor', 'bassi', 'impacta', 'tercero', 'circulaba', 'ultima', 'lateral', 'izquierdo', 'parte', 'delantera', 'desplazamientos', 'moto', 'ocupantes', 'caen', 'piso', 'presentaban', 'lesiones']"
669,669,1060,auto - moto,comprometida,"['asegurado', 'circulando', 'republica', 'cruzar', 'interseccion', 'avda', 'marquez', 'colisionado', 'angulo', 'delantero', 'derecho', 'tercero', 'moto', 'persona', 'tercero', 'retira', 'propios', 'medios']"
670,670,1062,auto - moto,,"['encontraba', 'circulando', 'llegar', 'interseccion', 'medrano', 'giro', 'izquierda', 'moto', 'lateral', 'derecho', 'parte', 'delantera', 'izquierda']"
671,671,1063,auto - moto,comprometida,"['circulaba', 'hacia', 'plata', 'llegando', 'pongo', 'giro', 'hacia', 'izquierda', 'comienzo', 'girar', 'ingresar', 'aparece', 'moto', 'venia', 'tambien', 'm', 'mismo', 'clavo', 'frenos', 'igual', 'moto', 'choca', 'paragolpe', 'lado', 'caen', 'piso']"
672,672,1064,auto - moto,comprometida,"['mecanica', 'hecho', 'segun', 'version', 'asegurado', 'asegurado', 'circulando', 'udaondo', 'realizar', 'marcha', 'atras', 'necesitaba', 'retomar', 'impacta', 'moto', 'circulaba', 'misma', 'intervencion', 'ambulanciad']"
673,673,1066,auto - moto,comprometida,"['venia', 'humberto', 'primo', 'luz', 'giro', 'puesta', 'hacia', 'izquierda', 'doblar', 'quintana', 'moto', 'sobrepasa', 'momento', 'doblando', 'chocamos']"
674,674,1067,auto - moto,discutida,"['mecanica', 'hecho', 'segun', 'vrsion', 'asegurado', 'vehiculo', 'asegurado', 'encontraba', 'detenido', 'semaforo', 'rio', 'janeiro', 'moto', 'adelante', 'detenida', 'maniobra', 'colisiona', 'levemente', 'frente', 'vehiculo', 'asegurado', 'motociclista', 'cae', 'piso', 'intercambia', 'datos', 'vad']"
675,675,1070,auto - moto,comprometida,"['aseg', 'circulando', 'henry', 'dunant', 'peron', 'san', 'fernando', 'semaforos', 'cruce', 'recibe', 'parte', 'delantera', 'derecha', 'moto', 'circulaba', 'moto', 'desconoce', 'cae', 'piso']"
676,676,1071,auto - moto,comprometida,"['asegurado', 'maniobraba', 'san', 'martin', 'doblar', 'izquierda', 'hacia', 'gilguero', 'colisionado', 'parte', 'lateral', 'trasera', 'izquierda', 'parte', 'delantera', 'moto', 'circulaba', 'san', 'martin', 'danico', 'ocupante', 'ultima', 'tenia', 'cayo', 'piso', 'presentaba', 'lesiones', 'trasladado', 'centro', 'medico', 'intervencin', 'policial', 'moto', 'tenia', 'patente', 'luces']"
677,677,1072,auto - moto,comprometida,"['venia', 'manejando', 'santa', 'teresa', 'llegar', 'cruce', 'san', 'francisco', 'veo', 'venia', 'moto', 'derecha', 'llego', 'frenar', 'toco', 'caen', 'pregunto', 'bien', 'ambos', 'tenan', 'cascos', 'pase', 'datos', 'personas', 'motos', 'bien', 'ambos', 'cascos', 'solo', 'raspon', 'datos', 'tercero', 'dario', 'hector', 'armas', 'zanella', 'zb', 'lpc', 'rio', 'uruguay']"
