cod_accidente;descripcion_del_hecho - Final;responsabilidad
aci   ;mecanica hecho segun version asegurado vehiculo asegurado circulaba rivarola doblar tomar jufre embiste lateral delantero derecho ciclista circulaba rivarola ciclista cayo pavimento presentaba lesiones visibles reincoporo retiro lugar propios medios ;comprometida
am    ;conducia alberdi carril izquierda pongo luz giro doblar izquierda lacarra camioneta ecosport negra venia carril medio doblo hacia lacarra encerrandome logro maniobrar choque comienzo doblar choca moto coalicin sucede lado derecho afectado miembro inferi derecho presentaba lesiones hematomas ofrece trlado centro salud evaluacin niega refiere teneresiones andando datos tercero mariano ernesto carbone gilera axfr atm;comprometida
aa    ;delante frena puedo evitar impactarlo parte delantera parte trasera tercero desplaza hacia delante impactando parte delantera parte trasera b tercero acompanante b tercero sufrieron policontusion estudio acompanante pareja masculino lucas cebey policontusion b tercero datos desconozco danos realizaron estudios centro traumatolgia san isidro involucrado lesionados datos tercero gaeiro camila maria eugenia renault clio fno mercantil andina;comprometida
peaton;salgo semaforo noviembre doblar izquierda esquina juan garay peaton toco paragolpe delantero bajar corroborar sufrio mas roce quiere lleve hospital darme datos siguio caminando problema solo dio telefono trabajaba verduleria esquina vehiculo posee camara filma constantemente filmacion hecho necesario;comprometida
aa    ;vena diaz velez llegando rafaela tena camin delante cruzan semaforo diagonal izquierda semaforo pense q semaforo giro pone giro paso camin q obstrua paso viniendo peugeot frente n freno vio envesti;comprometida
aa    ;circulando cno gral belgrano contraria viene tercero choca caballo vehiculo termina embistiendome parte delantera;discutida
am    ;aseg circulando dr jose m casullo emprender marcha semaforo empezar doblar hacia izquierda continuar senora buen viaje tercero moto qeu circulaba misma sobrepasando aseg izquierda logra evitar impactar laterla izquierdo delantero aseg integrate cae pavimento presentaba raspon izquierda codo aseg traslado tercero hospital haedo;comprometida
aci   ;asegurado circulaba colisionado bicicleta lateral derecho ciclista cae piso ;comprometida
am    ;asegurado detenido semaforo hipolito yrigoyen acompanante abre puerta delantera derecha embestido tercero moto circulaba misma moto cae pavimento desplazamientos;comprometida
aci   ;asegurado circulando canada juan ruiz embiste parte delantera tercero circulaba mismo bicicleta tomar tucuman solo ocupante cae pavimento asiste;comprometida
aa    ;circulando melian superando interseccion andes b bicicleta venia ultima izquierda sigue marcha verme poder ezquivarlo parte delantera cae piso llame same trasladaron trauma atendio condiciones pasamos datos retire hacer denuncia posibles lesiones comisaria mas terceros ninvolucrados lesionados datos tercero cardozo matias miguel jesus;comprometida
aa    ;circulaba ingeniero white esquina gardel adelante frena golpe camioneta honda da tiempo frenar choco iban personas;comprometida
aa    ;asegurado circulaba nahuel huapi cruzar ruta otero colisionado parte lateral izquierda parte delantera tercero circulaba ultima mencionada aparentemente alta velocidad lesiones desplazamientos;comprometida
peaton;asegurado girando jose ignacio gorriti hacia bulnes impacta peatones cruzaban calzada desplazamientos peatones cayeron piso pudieron levantar ;comprometida
am    ;asegurado circulaba posadas terminando cruzar gral arredondo colisionado lateral trasero derecho moto circulaba arredondo mootciclista cae suelo ;concurrente
am    ;asegurado circulando pergamino gira hacia izquierda tomar corrales colisiona lateral trasero izquierdo tercero circulando moto primera acepto asistencia caen piso incorporan mediosd;comprometida
am    ;aseg circulando barrera tren belgranoes colisionado paragolpe delantero parte frontal terceroque realiza maniobra ingreso hacia cruce viaun ocupantesin cascono cae pisose da fuga;concurrente
am    ;momento cruzar ruta recibi empacto moto cruzo;discutida
am    ;vehiculo asegurado circulaba santa fe centro cruzar araoz moto circulaba ultima colisiona lateral trasero derecho motociclista cae piso ;concurrente
am    ;redgreenlue lunes volvia trabajar riglos pasando directorio motociclista atropello motociclista cruzo semaforo ;concurrente
am    ;venia circulando sarandi cruzando avda belgrano semaforo pone casi terminando pasar momento moto colisiona lateral central izquierdo auto acto seguido motociclista cae pisonos detenemos intercambiar datos ;comprometida
am    ;asegurado circulaba maipu doblar izquierda pelliza frena moto colisiona parte trasera detiene retira luego alcanza consigue datos;comprometida
am    ;mecanica hecho segun version asegurado venia circulando falcon cruce semaforo pedernera ultima venia moto veo freno colisiona parte delantera derecha acto seguido motociclista cae piso detengo bajo dice bien presenta luego same motociclista retira same parecer tenia lesion tobillo izquierdod ;discutida
aci   ;venia circulando manuel quintana repente terminar cruzar cale rodolfo lopez vi bicicleta colisiona parte delantera derecha acto seguido ciclista cae suelo pregunte retiro propios medios ;comprometida
am    ;circulando brownal frenar moto venia castillo embiste frente ocupante cae piso ;comprometida
aa    ;vehiculo asegurado circulando hipoilito irigoyen esquina lucena lomas zamora tercero circulaba delante asegurado frena golpe previo aviso asegurado llega reducir velocir velocidad colisiona parte frontal parte trasera tercero raz tercero circulaba detras asegurado colisiona parte frontal parte trasera asegurado desplazamientos lesionados control policial dano faltante;comprometida
am    ;mecanica hecho segun version asegurado parada semaforo vergara benito villanueva direccion estacion moron motocicleta marca yamaha modelo t dominio acd conducida titular agustin ibarrola dni dice motocicleta deslizo pudiendo frenar asfalto impactando parte trasera vehiculod ;discutida
aci   ;circulando profesor vidal quise girar ingresa junin embestido bicicleta venia contramano junin lateral delantero izquierdo ciclista cae paso datos ofreci ir hospital nego ;concurrente
aa    ;venia ruta eva peron llegar interseccin vehculo frena golpe encontrandome distancia prudencial alcanzo frenar tiempo colision parte trasera;comprometida
aa    ;circulaba juan b justo lloviendo tercero delante mio detenido semaforo problema frenos embesti parte trasera izquierda parte delantera terceros involucrados lesionados datos tercero fernandez leandro matias vw gol trend lke seguros;comprometida
aci   ;bicicleta venia pegada cordon vi oscuro ;comprometida
aci   ;asegurado estacionado mitre abre puerta pasa bicicleta tocando espejo persona bicicleta llega piso dijo habia raspado dedo izquierda participo lugar pasan datos retira luagar;comprometida
peaton;redgreenlueuc mecanica hecho segun version asegurado circulando san ignacio interseccion roca pasa persona corriendo colisiono levemente cae piso levanta retira medios ;comprometida
aci   ;ciruclaba iturri cruzar noguera aparecio izquierad bicicleta vi colisiomeel chco levanto vimos tenia ofreci llevarlo medico casa negoy retiro lugar andando bici;comprometida
am    ;circulando jm rosas moto circulaba formosa ingresa querer pasarme toca lateral trasero izquierdo moto cae piso ;concurrente
aa    ;circulaba ruta freno colisiono vehiculo delante mio;comprometida
am    ;venia circulando conesa llegar esquina doblo tomar malnatti izq moto atras mio realiza misma maniobra avanzar metros intenta pasarme ahi cundo agarra loma burro pierde estabilidad termina impactanto puerta delantera paragolpe delantero moto manifesto encontrarse buen retiro propios medios moto ;comprometida
am    ;venia circulando olivera doblar tandil derecha luz giro puesta moto vena derecha vi colisiono guardabarro trasero derecho moto cae piso puesto levanta propios medios retira sufri lesiones dedo ;comprometida
aa    ;aseg circulaba rio janeiro palio circulaba delante colisiona queda detenido aseg llega frenar colisiona parte delantera parte trasera palio luego aseg colisionado parte trasera parte delantera suran circulaba detras lesionados;comprometida
am    ;mecanica hecho segun version asegurado asegurado cruzando san martin moto venia san martin colisiona parte delantera izquierda cae suelo asistio d ;comprometida
am    ;venia circulando centenera llego guemes doblar derecha aparece moto contramano chocandome;comprometida
am    ;asegurado encontraba circulando asegurado caserata burzaco tercero motocicleta circulando ruta asegurado iba saliendo caserata ruta asegurado indica vio motocicleta viceversa causando impactaran motocicleta impacta lateral izquierdo delantero asegurado indica motocicleta queda incrustada vehiculo tras persona motocicleta sale despedida vehiculo asegurado cayendo mts segun asegurado lesionados ;comprometida
am    ;circulando florencio varela llegar int pichincha realizo maniobra derecha colisiono moto lado izquierdo visualice motociclista cae piso manifestaba dolor piernas trasladado desconozco lugar retire;comprometida
am    ;aseg circulando victor hugo caba moto venia circulando derecha interseccin colisiona parte delantera derecha parte delantera ;comprometida
am    ;vehiculo asegurado circulando ruta momento dispone girar derecha hacia magallanes produce colisiona moto circulaba detras intenta sobrepasarlo lado derecho moto circulaban personas caen suelo utilizaban ;comprometida
am    ;asegurado circulando betbeder cruce b irigoyen colisiona parte delantera tercero moto circulaba ultima mencionada moto sola persona recuerda llevaba puesto cae asfalto ;comprometida
am    ;circulando avda trabajo hacia avda fcio varelasoy colicionado momentos cruzaba avda calchaqui motocicleta circulaba avda calchaqui cruce fcio varela hacia cap fed puerta guardabarro trasero derecho i ;concurrente
am    ;mecanica hecho segun version asegurado circulaba beruti hacia olivos llegando interseccion monsenor diagonal tucuman semaforos aminoro marcha repente aparee moto lado derecho freno moto roza vehiculo d ;comprometida
am    ;asegurado estacionado iniciar marcha impactado levemente tercero moto circulaba misma moto personas caen asfalto moto tampoco cae ;comprometida
aa    ;vehiculo asegurado circulaba colectora sur cruzar ruta colisionado lateral derecho frente tercero circulaba ultima vehiculo asegurado golpea lateral izquierdo cordon vuelca asegurado conductora vehiculo sufren golpes trasladados htal moreno mas desplazamientos;concurrente
as    ;aseg circulando condor colisiona lateral delantero derecho lateral izquierdo rueda carreta habia lugar tener dicho contacto nenas encontraban carreta caen presentando golpes brazos asegurado llevo hospital rafael calzada hicieron placas dadas alta mismo dia ;comprometida
aa    ;diriga centenera detengo semaforo doblar asamblea izquierda embiste auto atras venia gran velocidad;discutida
am    ;graciela orfano venia conduciendo gallardo hacia corrientes moto venia corrientes hacia gallardo cruzno pude frenar tiempo embestiel motociclista moto cayeron motociclista solo hizo raspon rodillala moto sufri rasponesmi auto ford ka knl sufrio rayones guardabarros izqdel lado conductory auto frenar subio cordon vereda afecto goma tapa cubierta delantera derecha raspon guardabarros puerta delantera der;concurrente
am    ;asegurado circulando atahualpa giro hacia izquierda colocado realiza maniobra embestido parte lateral delantera izquierda tercero circulaba mismo moto solo ocupante puede confirmar uso cae pavimento golpea asiste polica desplazamientos;comprometida
am    ;conduciendo avenidaen carril medio interpone carril moto venia carril derechofreno detenida lateraliza cae moto refiere golpe muslo region externa moviliza luego inconveniente ;concurrente
aa    ;circulando san martin tercero misma delante asegurado dispone girar aseg colisiona frente parte trasera tercero lesionados desplazamientos unidades;comprometida
am    ;circulando rosales giro izquierda rey rozo moto color cae moto luego incorpora consecuencia visible va domicilio media cuadras rosales lujan rey nego entregar datos moto personales;comprometida
aa    ;redgreenlue aseg circulando jorge luis borges llegar interseccion santa teresa tercero circulaba ultima mencionada derecha hacia izquierda atraviesa aseg logra detener marcha produciendo asi parte delantera lateral trasero izquierdo tercero personas lesionadas desplazamientosmecanica segdan tercero iba circulando santa teresa intercesion jose luis borges fuienvestido paragolpe rueda guardabarros lado izquierdo danos auto chapa pintura;comprometida
aa    ;circulando battle ordonez llegar int santa isabel tercero circula ultima derecha embiste frente lateral derechopuerta parante guardabarro delantero derecho asegurado acompanante asegurado resulto golpe presencia lugar desplazamientosd;concurrente
am    ;asegurado encontraba saliendo garage domicilio luis maria campos tercero moto vena misma asegurado sale tena vista tapada camin bebidas logra moto moto tampoco ve asegurado termina impactando parte delantera lateral izquierdo asegurado producto choque moto ocupante caen piso solo ocupante moto presenta raspn dedo derecha tambien hinchada ;comprometida
aa    ;asegurado circulabapor salta interseccion noviembre colisiona tercero circulaba ultima derecha resultan personas vehiculo lesionadas sra asegurado ;concurrente
aci   ;iba derqui cruz esquive toque ciclista iba derecha ciclista cay corte cara ;comprometida
am    ;vehiculo asegurado circulaba juramento doblar izquierda febrero produce colision moto parte trasera izquierda vehiculo asegurado motociclista cae piso llevaba levanta solo manifestaba lesiones ;comprometida
am    ;asegurado encontraba circulando perda tercero moto vena senora merced asegurado cruzar mira ambos lados deja pasar venan merced acelera intentar cruzar moto vena gran velocidad izquierda impacta parte delantera lateral izquierdo delantero asegurado producto choque moto ocupante caen piso solo ocupante moto ;nan
am    ;aseg maniobra salir lugar estacionado impacta tercero moto circulaba lateral izq delantero parte delantera tercero cae suelo asistido trasladado hospital ;comprometida
am    ;aseg circulando uruguay derecha interceccion gral acha colisionado tercero moto circulaba ultima rueda trasera derecha ocacionado frente moto habia solo ocupante puesto cayo piso manifesto dolencia perna retiro lugar moto andando desplazamientosno ;concurrente
aci   ;comenzar girar tomar diaz velez freno debido gente cruzando senda peatonal embestido parte trasera derecha ciclista rompiendo ptica trasera derecha hace presente polica lugar retira lugar ;concurrente
am    ;aseg detenido luz giro ingresar domicilio girar hacia izquierda embestido parte delantera izquierda parte delantera tercero moto quiere pasarlo solo ocupante desconoce tenia puesto dado luego siniestro tenia dolencia derecho ;comprometida
peaton;aseg circulando interseccion golpe auto lado izquierdo espejo retrovisor cae suelo chica paseaba perros aseg acompano domicilio mascotas decia dolia ;comprometida
am    ;aseg circulaba eva peron llegar interseccion gira hacia deracha jose antonio miralla moto circulaba eva peron encerrado cae cordon llega haber aseg moto tercero tenia tenia dolor cae moto encima misma ;nan
am    ;asegurado detenido ev mitre abre puerta delantera izquierda tercero circilaba misma embiste ocupante moto cae piso ;comprometida
aa    ;circulando plata doblar izquierda ingresar storni colisiono parte delantera derecha lateral izquierdo tercero venia ultima desp;comprometida
aa    ;estabamos parados esperando ponga semafoto asamblea arrancamos llevo puesto auto adelante circulo mas despacio;comprometida
am    ;vehiculo asegurado circulaba int gaeberler girar izquierdapor punto ciego embiste moto atras izquierdadanos asegurado guardabarro trasero izquierdoel motociclista acompanante caenel asegurado ayuda levantar motociclista lesion costilla brazo izquierda acompanante desconoce lesionesno aceptan ;comprometida
peatã“n;asegurado circulando escultura gira izquierda ontinuar derqui colisiona parte delantera peaton cruzaba peaton cae asfalto asegurado traslada centro asistencial ;comprometida
aci   ;asegurado circulaba banderas maniobra ingresar impacta parte delantera izquierda tercero circulaba desplazamientos bicicleta solo ocupante cae piso presentaqba dolor ;comprometida
aa    ;redgreenlue circulaba virrey cisneros hacia bermejo llegando esquina vehiculo adelante frena bruscamente darme tiempo frene choco trompa parte tracera ;comprometida
aci   ;asegurado detenido teodoro garcia abre puerta delantera izquierda verificado venga nadie tercero bici circulaba misma embiste lateral derecho manubrio cayendose pavimento lado izquierdo manifestando danos ;comprometida
aa    ;asegurado circulando eva peron embiste parte delantera tercero parte trasera detenido semaforo lesionados informa desplazamientos;comprometida
peaton;asegurado avanza baja velocidad ruta control agente baja aseg roza levemente parte delantera izquierda agente cae suelo ;comprometida
am    ;doblar hacia derecha choca guardabarro trasero;comprometida
am    ;circulaba lope vega hacia juan b justo antesde llegar interseccin magarinos cervantes moto quevenia circulando direccin contraria intentando sobrepasarun auto contramano pierde control cae moto elpavimento desliza terminar incrustada partedelantera camioneta pasa costadoizquierdo camioneta tocar misma participo lacomisaria llevado ald hospital velez sarsfield;nan
aa    ;aseg circulando ruta colisiona tercero circulaba misma ruta frena forma abrupta habia realizado maniobra doblar hacia abrian izquierda giro izquierda permitido asegurado impacta parte delantera parte trasera tercero vez asegurado colisionado lateral trasero derecho lateral delantero izquierdo venia detras dandose fuga lesiones;comprometida
am    ;pongo valiza previo ingresar domicilio moto intenta sobrepasar derecha impacta momento giro ingresar garage;comprometida
aa    ;veniamos santa rosa yendo rivadavia suran azul patente plo freno golpe detaras venia vw fox patende fzp detras colicionamos debido pavimento humedo solo toque paragolpes fox provocando dano mismo;comprometida
am    ;asegurado circulando mayo carril izquierdo llegando esquina motociclista reclama encerr dano apoyo moto lesionados informa desplazamientos ;comprometida
am    ;mecanica hecho segun version asegurado asegurado circulando curapaligue interseccion lezama tercero circulando ultima moto cae piso contacto cliente asegurado ayudo incorporarse dolencia tobillo acepto asistencia retiro andando moto luego contactado ro pidiendo indemnizacion gastos medicosd ;discutida
am    ;aseg circulando ruta colisionar realiza mala maniobra frena medio ruta aseg pierde control colisionado tercero moto circulaba contraria aseg luego cae zanja contacto moto parte delantera mismo parte lateral derecha aseg moto habia ocupantes puesto aparentemente cuales caen zanja presenta fracturas ;comprometida
mm    ;asegurado circulaba centenario colisionado parte lateral derecha parte delantera tercero moto circulaba misma danico ocupante moto tercero tenia cayo piso presentaba dolor retiro propios medios moto asegurada cayo piso presenta dolor ;concurrente
am    ;entrando cargar nafta ypf moto metio lado derecho auto colisiono;comprometida
am    ;circulaba santa fe norte sur dobla derecha parana visualizar venia moto impacta parte delantera aparte delantera derecha asegurado moto solo ocupantecae suelo levanta ayuda retiro moto llevaba puesto ;comprometida
mm    ;circulaba concordia llegar avellaneda cruzo semaforo moto tercero avellaneda embiste lateral izquierdo ambos caemos piso perdi conocimento trasladaron salio lugar secuestraron ambas motos;concurrente
aci   ;vehiculo asegurado encontraba detenido virrey liniers luego ahvanza fray julian lagos bicicleta venia fray julian lagos colisiona lateral delantero izquierdo vehiculo asegurado ;comprometida
am    ;asegurado saliendo garage domicilio frena moto embiste parte trasera moto desplaza embiste vehculo pat adhx informa vehculo estacionado circulando informa cantidad ocupantes moto uso ;comprometida
am    ;asegurado circulaba cordoba luz giro izquierda doblando moto circulaba detras intenta pasar izquierda choca asegurado lateral izquierdo motociclista llevab cae piso presentaba lesiones visibles ofrecimiento asegurado nego llamar ir hospital;comprometida
am    ;asegurado circulaba cordoba luz giro izquierda doblando moto circulaba detras intenta pasar izquierda choca asegurado lateral izquierdo motociclista llevab cae piso presentaba lesiones visibles ofrecimiento asegurado nego llamar ir hospital;nan
am    ;aseg estacionado cnel intendente avalos sale impacta lateral delantero izquierdo motocod personas abordo circulaba misma moto acompanante caen piso tenia tercero quejaban tener dolores llamaron terceros retirar propios medios;comprometida
peaton;circulando gibraltar delante mio haba auto detenido contraria reducida deteng pase hace dispongo pasar persona lado auto tira hacia vehculo impactando capot asusto acelero irme lugarya pense queran robar inciando giro hacia izquierda masculino vereda tira cristal delantero izquierdodanandoloacto seguido voy comisaria pontevedra ta realizo denuncia sucedido datos tercero d;comprometida
am    ;circulo x alsina ciudad lujan llego interseccion doctor real motocicleta circulaba x ultima colisiona izquierda parte frontal lateral delantero izquierdo provocando danos vehiculo verificar motorodado masculino juan martin festugato tenia lesiones aparentes ningun tipo retiro lugar motocicletasin problema algunod ;comprometida
aci   ;circula auto jufreciclista circula sluces serrano contrario transito autosbaja iluminacin pdablicacolisiona vehculo guardabarro izq cae ladocirculando kmhllame same prevencinacusaba dolor izqambas partes decidimos hacer denuncialo llevo bazterricaacompano guardia presentaba fracturas fisuras;comprometida
am    ;hs circulando azcuenaga hacia lisandro torre interseccin reduzco velocidad miro ambos lados haba semaforos dispongo avanzar cruzar interseccin motocicleta marca yamaha mod xtz dominio lcd venia alta velocidad lisandro torre colisiona puerta lateral izquierda delantera unidad;concurrente
aa    ;camioneta patente aatz subida garage ingresar detiene ford fiesta patente kqnal subirme aprieto embriague pendiente considerando tan atras causando abolladura puerta trasera izquierda bajando vehiculo apreto puerta;comprometida
am    ;circulaba x puca trasladando torta movimiento vehiculo mueve distraigo acomodarla siento moto salia casa;nan
aa    ;asegurado encontraba circulando ruta tercero vena misma ruta mismo tercero vena delante asegurado frena golpe auto delante asegurado frena llega hacerlo completamente impacta parte delantera parte trasera tercero quej dolor dedo asegurado sufri golpes latigazo choque desplazamiento;comprometida
am    ;asegurado circulaba darwin girando hacia corrientes moto delante mio giro frena toco moto iba sola persona tenia cae suelo levanta ayudamos dolia derecho ;comprometida
aci   ;aseg maniobraba alvarez hacia saavedra impacta parte lateral delantera izq ro bicicleta circulaba contramano saavedra desplazamientos lesionados bicicleta ;comprometida
am    ;aseg circulando nueva llega cruce mendoza colectivo da paso asegurado pasa parte frontal izquierda tercero moto circulaba mendoza tercero utilizaba circulaba acompanantes motociclista pierde estabilidad llega caerse manifiesta dolor presencia policial traslado asegurado retira propios medios version tercero circulaba mendoza carril izquierdo cruzar interseccin nueva colectivo circulaba junto asegurao cierra hacia carril derecho detenerse derecha tercero camioneta kangoo comienza cruzar asegurado pasando interseccin toca bocina peeo tercero colisiona parte trasera costado derecho produciendo danos verificar;concurrente
am    ;redgreenlueuc mecanica hecho segun version asegurado salia estacion servicio autos camiones dejaron pasar moto venia centro vio incrusto frente d ;comprometida
aci   ;iba manejando camioneta victor hugo doblar san blas vi iba bicicleta bicisenda doble hacia san blas toque espejo camioneta muchacho perdio control bicicleta cayo frene ayudarloestaba rengole dije queria llevase hospital velez sarsfield dijo podia seguir tome datos mios ;comprometida
am    ;doble corro hacia derecha pase colectivo quiero retomar alcanzo moto vena alta velocidad provcando;comprometida
aci   ;asegurado circulando castro girar izquierda colisiona ciclista circulaba pro misma izquierda desplazamientos ciclista cayo piso levanto fracturo izquierda ;comprometida
am    ;vehculo asegurado circuaba remedios escalada impactado lateral derecho moto circulaba ;comprometida
aa    ;asegurado circulando aristbulo valle interseccin vera embiste parte delantera derecha tercero parte lateral trasera izquierda desplazamientos acompanante pasajero vehculo tercero sufri lesiones ;comprometida
peaton;vehiculo asegurado giraba izquierda tomando riosembiste peaton cruzabael peaton caese levanta medioscon dolor hombros cree derechala asegurada traslada dlio laboral llamar artte asegurada luego h;comprometida
aci   ;arranque semaforo jose maria moreno hacia norte llegar altura bicicleta circulaba mismo pegada autos estacionados doblo izquierda previo aviso darme cuenta piso freno trato girar levemente izquierza venian autos contraria senti golpe estallido parabrisas;comprometida
aa    ;frenada imprevista vehculo precede;comprometida
aci   ;asegurado circulanod sn colisiona ciclista circulaba carril desplazamientos ciclista cayo piso ;comprometida
aa    ;choque san martin empedrado salimos semaforo paro golpe adelante;comprometida
am    ;asegurado circulaba barragan colisiona parte delantera parte lateral trasera izquierda moto circulaba parana ultima tenia ocupantes ambos tenian cayeron piso retiraron propios medios presentaban lesiones visibles ;comprometida
aa    ;asegurado independencia tercero izquierda carril colisionando parte delantera izquierda va detener vuelve colisionar frente lesionados desplazamientos denuncia segun tercero circulaba carril vehiculo tercero choco parte trasera derecha provoc semitrompo vuelve chocarme lateral derecho recib atencin medica propios medios danos guardabarro trasero farol trasero tapa baul trasera puertas laterales derechas tercero fiat siena sedan fire aa modelo patente mbu cond jose jonas velasco mejia velasco dni cel asegurado pulido velasco edicson edir compania;concurrente
aci   ;redgreenlue venia circulando roca cruzando avda maipu paso favor ciclista colisiono parte delantera rueda trasera acto seguido ciclista cae piso bajo auto acerco ayudarlo informa presenta lesiones ofrezco llevarlo casa dice ciclista retira propios medios ;concurrente
am    ;asegurado circulaba tacuari cruce victor bassi impacta tercero circulaba ultima lateral izquierdo parte delantera desplazamientos moto ocupantes caen piso presentaban lesiones ;comprometida
am    ;asegurado circulando republica cruzar interseccion avda marquez colisionado angulo delantero derecho tercero moto persona tercero retira propios medios ;comprometida
aci   ;asegurado circulaba bonifacio maniobra girar hacia martinez castro impacta parte delantera izquierda tercero bicicleta circulaba bicisenda bonifacio desplazamientos bicicleta solo ocupante cae piso poresentaba lesiones ;comprometida
am    ;encontraba circulando llegar interseccion medrano giro izquierda moto lateral derecho parte delantera izquierda ;nan
am    ;circulaba hacia plata llegando pongo giro hacia izquierda comienzo girar ingresar aparece moto venia tambien m mismo clavo frenos igual moto choca paragolpe lado caen piso;comprometida
am    ;mecanica hecho segun version asegurado asegurado circulando udaondo realizar marcha atras necesitaba retomar impacta moto circulaba misma ;comprometida
aa    ;detenida kant doblar pasco espero corte semaforo pasco pone cruzo camioneta emiste lateral izquierdo aseg lesionesvarios cortes realizaron puntos acompanante tambien trasladado hospital;concurrente
am    ;venia humberto primo luz giro puesta hacia izquierda doblar quintana moto sobrepasa momento doblando chocamos;comprometida
am    ;mecanica hecho segun vrsion asegurado vehiculo asegurado encontraba detenido semaforo rio janeiro moto adelante detenida maniobra colisiona levemente frente vehiculo asegurado motociclista cae piso intercambia datos vad ;discutida
peatã“n;aseg encontraba circulando colectora sur ruta dentro barrio parque remanso patria km exaltacion cruz aseg relata pierde visibilidad tramo pasto arboles crecidos dejaban paso mas calzada cond relata luminarias logra encontraba corriendo lugar mismo termina embistiendola parte frontal derecha aseg cond asiste llamando trasladada htal san jose luego htal pilar hacerle estudios profunidad informado estiman medioda estaran dandole alta desplazamientos;comprometida
aci   ;aseg circulando donato alvarez dobla bynnon colisiona parte delantera bici ocupante bici cae suelo trasladado;comprometida
am    ;aseg circulando henry dunant peron san fernando semaforos cruce recibe parte delantera derecha moto circulaba moto desconoce cae piso ;comprometida
am    ;asegurado maniobraba san martin doblar izquierda hacia gilguero colisionado parte lateral trasera izquierda parte delantera moto circulaba san martin danico ocupante ultima tenia cayo piso presentaba lesiones trasladado centro medico ;comprometida
am    ;venia manejando santa teresa llegar cruce san francisco veo venia moto derecha llego frenar toco caen pregunto bien ambos tenan cascos pase datos personas motos bien ambos cascos solo raspon datos tercero dario hector armas zanella zb lpc rio uruguay;comprometida
am    ;iba circualando congreso cruz moto vena lucio manzilla impactando parte delantera parte trasera izq moto motociclista llevaba acompanante tambien cayeron moto lesiones visibles ;comprometida
am    ;circulando albarinos ylamoto chascomus esquina venia contramano choca asegurada parte trasera derecha moto venian caen ;concurrente
aci   ;vehiculo asegurado circulaba juan b justo girar hacia derecha tomar libertador colisionado lateral trasero derecho tercero bicicleta persona circulaba juan b justo persona cayo asfalto asistencia medica ;comprometida
am    ;asegurado circulando avda san martin girar argerich colisionado lateral derecho tercero moto persona tercero cae piso retira propios medios ;nan
peatã“n;vehiculo asegurado circulando febrero momento dispone girar izquierda hacia besares produce colision peaton cruzaba peaton cae suelo ;comprometida
aa    ;mecanica hecho segdan version asegurado asegurado circulando ianone vehiculo tercero viene alvear ambas colisionan esquina parte delantera derecha parte izquierda lateral frente vehiculo tercero desplazamiento tercero vehiculo lesion ;comprometida
am    ;mecanica hecho segun version asegurado asegurado maniobrando doblar izquierda hacia emilio mitre tercero moto circulando emilio mitre da vuelta u pensando llegaba frenar contacto vehiculo asegurado cae piso raspon tercero enojado patea auto asegurado lado derecho rompe espejo ;comprometida
peatã“n;circulando reconquista llegando interseccin teodoro plaza freno llegar esquina hdameda desplace impacte persona cruzando teodoro plaza ;comprometida
am    ;circulaba vehculo pongo luz giro doblar doblando pasa moto choca puerta vehiculod;comprometida
am    ;iba circulando cuenca sur norte llegar interseccion rivadavia avisando luz giro hacia derecha intencion girar tomar rivadavia moto lateral derecho guardabarros delantero lugar acerco personal policial habia lesiones retiro datos tercero hector chicino garcia motomel aexq libra;comprometida
am    ;ingresando porton domicilio hacia izquierda moto delivery toda velocidad luces reglamentarias hizo imposible visualizarlo espejo puerta trasera izquierda vehiculo;nan
am    ;redgreenlue circulando c cintura carril medio sale moto zanella logstica roman atravesado ruta circuloel motociclista vengo ruta pone mismo carril acomodandose trafico frenando drasticamente motivo dejandome rango frenadodsa ;comprometida
am    ;iba circulando marques aviles giro puesto doblar albarinos empiezo girar albarinos moto intenta sobrepasar derecha cordon auto colisiona parte lateral auto moto motociclista caen suelo cayo piso moto propios medios igumente ofrec llamar same nego diciendo tenia unico dano guardabarro delantero derecho datos tercero agustin leonel unates honda jpe atm;comprometida
peatã“n;circulaba eeuu doblo hacia izquierda saavedra toco parte delantera peaton cruzaba persona cayo asegurado traslado auto peaton hospital ramos mejia datos tercero;comprometida
aci   ;circulando arribenos llegar esquina ferrocarril oeste freno miro izquierda nadie comienzo cruzar siendo ruido bicicleta auto;nan
aa    ;circulaba liniers llegar acceso ramal tigre vi auto frenado choco atras aclaro lloviendo visin reducida;comprometida
am    ;saliendo estacionada puerta casa repente viene moto detras quiso pasar izquierda colisiona lateral izquierdo autoacto seguido motociclista cae piso detengo auto bajo intercambiar datos motociclista retira propios medios ;comprometida
am    ;encontraba detenida balizas iniciar maniobra estacionar hacia izquierda quedaba gran espacio pasen vehiculos mas porte moto doblo plaza circulaba rivadavia tambien dobla tal velocidad embiste vehiculo encontraba detenido parte trasera lesiones desplazamientos;comprometida
am    ;manejaba septiembre metros doblar guayra coloco guino miro espejo doblar veo moto pasando izquierda volanteo derecha colisionar moto cayo pensando ibamos chocar auto sufrio ningun choque manejaba moto cayo lastimo rompio espejos;comprometida
am    ;asegurado circulaba blas parera disponerse girar derecha bertole colisionado parte lateral derecha tercero moto circulaba blas parera intento sobrepasarlo derecha aseg coloco luz giro persona moto colocado cayo asfalto levanto propios medios desplazamientos;comprometida
