x,y,descripcion,cluster
0.95924014,-0.9977854,"['mi parte delantera', 'parte delantera parte', 'delantera parte trasera']",4
0.88954747,-0.11946961,"['mi parte delantera', 'parte delantera derecha', 'parte trasera izquierda', 'su parte trasera']",1
-1.1087266,0.028889015,"['parte delantera derecha', 'colisiona parte delantera']",0
-1.1074439,0.025094146,"['mi parte delantera', 'parte delantera derecha', 'parte trasera izquierda', 'su parte trasera']",0
0.78473747,-1.5641762,['parte delantera izquierda'],3
1.1513863,-2.5734415,['mi parte delantera'],5
-1.1110386,0.02789227,['mi parte delantera'],0
1.0341388,1.7115749,"['mi parte delantera', 'colisiona parte trasera', 'parte delantera derecha', 'parte trasera izquierda']",6
1.5462914,-2.9168205,['mi parte delantera'],5
-1.1093811,0.026776336,['colisiona parte trasera'],0
-1.1112083,0.030354504,['mi parte delantera'],0
0.55773234,-0.018916216,['parte delantera izquierda'],1
1.7542909,2.2612123,['mi parte delantera'],2
-1.1090631,0.019558197,['su parte trasera'],0
-1.1068865,0.025398795,['colisiona parte trasera'],0
-1.1103977,0.025283784,"['mi parte delantera', 'parte trasera izquierda', 'parte delantera parte', 'delantera parte trasera']",0
0.81549805,1.7577975,"['parte trasera izquierda', 'delantera parte trasera']",6
0.99048996,1.4498696,"['colisiona parte trasera', 'parte trasera izquierda', 'parte trasera parte']",6
0.223422,-1.3609921,['mi parte delantera'],3
1.4999235,0.81842077,['colisiona parte trasera'],7
0.6046124,-1.5133313,['parte trasera derecha'],3
1.7237592,2.2405186,['su parte trasera'],2
0.58449334,0.034380946,['parte trasera tercero'],1
0.60442513,0.0022775892,"['mi parte delantera', 'parte delantera parte']",1
0.5679925,-1.6336589,"['mi parte delantera', 'parte delantera derecha', 'parte trasera parte']",3
1.163451,0.60907125,"['su parte delantera', 'parte delantera parte', 'delantera parte trasera']",7
0.5552632,-0.051081352,"['colisiona parte trasera', 'parte trasera derecha']",1
-1.1089555,0.03045068,"['parte delantera derecha', 'colisiona parte delantera']",0
-1.1124349,0.025979312,['mi parte delantera'],0
-1.1133,0.024911467,['colisiona parte trasera'],0
1.1640731,2.4306283,"['parte delantera derecha', 'su parte delantera', 'parte trasera izquierda', 'su parte trasera', 'parte delantera parte', 'parte trasera tercero', 'delantera parte trasera']",2
-1.1134866,0.025674297,['su parte trasera'],0
1.6726571,-1.4006017,"['parte delantera derecha', 'colisiona parte delantera']",4
1.5512859,-2.8877935,['colisiona parte trasera'],5
0.3438765,-1.5215961,['mi parte delantera'],3
0.6833882,-1.5950192,"['parte delantera derecha', 'su parte delantera']",3
-1.1141226,0.028837379,"['parte delantera izquierda', 'colisiona parte delantera']",0
0.35590103,-1.5627975,['parte trasera izquierda'],3
0.76208246,-1.5719033,"['parte delantera izquierda', 'colisiona parte delantera']",3
0.53929186,-1.3866059,['colisiona parte trasera'],3
0.85665584,-0.20372668,['parte trasera derecha'],1
0.3719631,1.7868338,['mi parte delantera'],6
-1.1100887,0.026918631,"['parte delantera derecha', 'colisiona parte delantera', 'parte trasera derecha']",0
-1.1111493,0.02732151,"['mi parte delantera', 'colisiona parte trasera']",0
-1.109107,0.024912884,"['su parte delantera', 'parte delantera parte']",0
0.96171063,-1.1123521,['mi parte delantera'],4
1.3442245,-2.6892815,"['colisiona parte delantera', 'parte delantera parte', 'parte trasera tercero', 'delantera parte trasera']",5
0.47600934,0.014379856,"['colisiona parte trasera', 'parte trasera tercero']",1
-1.1122937,0.025021708,"['parte delantera izquierda', 'su parte delantera']",0
1.1353079,0.2675551,['mi parte delantera'],7
1.2420361,-0.0033226798,"['mi parte delantera', 'parte trasera parte']",7
-1.1062226,0.025860038,"['parte trasera derecha', 'su parte trasera']",0
0.5545344,-1.7126418,"['colisiona parte trasera', 'parte trasera derecha']",3
0.26641822,-0.7026982,"['colisiona parte trasera', 'parte trasera parte']",1
-1.108947,0.024666665,['parte trasera parte'],0
-1.1082002,0.026097713,"['parte trasera izquierda', 'su parte trasera']",0
1.7197248,-0.89802927,['su parte trasera'],4
-1.1087868,0.026747748,"['colisiona parte trasera', 'parte trasera tercero']",0
1.3698819,0.44527164,"['parte delantera derecha', 'colisiona parte delantera', 'parte trasera izquierda']",7
-1.1074477,0.02709074,['mi parte delantera'],0
0.4855693,-0.10140295,"['mi parte delantera', 'parte delantera derecha', 'parte delantera izquierda']",1
-1.1127689,0.02885319,['mi parte delantera'],0
1.1584424,2.030576,['colisiona parte trasera'],2
-1.1124836,0.027747743,['mi parte delantera'],0
-1.1109335,0.026179815,"['parte delantera izquierda', 'colisiona parte delantera', 'parte trasera derecha']",0
1.5508735,-3.2696707,['mi parte delantera'],5
-1.1103072,0.030462727,"['parte delantera derecha', 'su parte delantera', 'parte delantera parte']",0
1.1392332,-1.7441881,"['parte delantera derecha', 'colisiona parte delantera']",5
-1.1107392,0.024202323,"['mi parte delantera', 'parte delantera parte', 'delantera parte trasera']",0
0.95124835,-1.020431,['mi parte delantera'],4
0.52068233,0.019853268,['parte trasera derecha'],1
-1.1117302,0.025929373,"['mi parte delantera', 'parte delantera izquierda']",0
-1.111179,0.02628844,['mi parte delantera'],0
1.599642,-0.8797421,"['parte trasera derecha', 'su parte trasera']",4
-1.1126754,0.025956666,"['parte delantera izquierda', 'su parte delantera', 'parte trasera derecha']",0
-1.1097237,0.02115429,['mi parte delantera'],0
0.5726777,-0.07821586,['parte delantera derecha'],1
0.54409003,-0.074992195,['parte delantera derecha'],1
1.4566038,1.799227,['mi parte delantera'],2
0.80483395,1.5288851,"['parte delantera izquierda', 'su parte delantera']",6
0.6189538,-0.011964646,['parte trasera parte'],1
-1.1095922,0.024982868,['colisiona parte trasera'],0
0.89201385,-2.231471,['delantera parte trasera'],5
0.9868113,-0.01575468,['mi parte delantera'],1
-1.11393,0.025971543,['colisiona parte trasera'],0
-1.1102676,0.024266414,['su parte trasera'],0
0.9590909,-2.0560331,"['parte delantera izquierda', 'su parte delantera']",5
-1.1094265,0.024787987,['mi parte delantera'],0
-1.1095142,0.02639885,['colisiona parte trasera'],0
-1.1055112,0.026035108,['parte delantera derecha'],0
1.2275343,-1.2071298,['mi parte delantera'],4
0.8664328,1.216918,"['colisiona parte trasera', 'parte trasera izquierda']",6
0.47472712,0.001551365,"['parte trasera izquierda', 'su parte trasera']",1
1.5838064,2.1485302,"['su parte delantera', 'parte delantera parte']",2
-1.112031,0.025788477,"['mi parte delantera', 'parte delantera parte']",0
-1.1058924,0.027529921,"['colisiona parte trasera', 'parte trasera parte']",0
0.362931,1.7712003,['parte delantera derecha'],6
1.3652986,-1.7836226,['parte trasera derecha'],5
1.6400213,-0.17805502,"['parte delantera izquierda', 'parte delantera parte']",4
1.114084,-0.050356314,['mi parte delantera'],1
-1.113642,0.028310155,['parte trasera tercero'],0
0.6610732,-1.646091,['parte trasera derecha'],3
0.40129888,-1.4579527,['colisiona parte trasera'],3
0.99360734,1.7589805,"['parte trasera izquierda', 'su parte trasera']",6
0.7389134,-1.2215917,['parte trasera izquierda'],3
-1.1102287,0.023031693,['mi parte delantera'],0
-1.1086168,0.023462998,['su parte delantera'],0
1.8721462,-1.0358576,['parte trasera derecha'],4
-1.1098479,0.023459317,"['su parte trasera', 'parte trasera parte']",0
1.0228484,1.6590519,['su parte delantera'],6
-1.1076796,0.022550859,['su parte trasera'],0
-1.1100727,0.020389007,"['parte trasera izquierda', 'su parte trasera', 'parte trasera parte']",0
-1.1129699,0.024258683,['mi parte delantera'],0
1.5516824,0.46824735,['parte trasera izquierda'],7
-1.1093638,0.027124956,"['colisiona parte trasera', 'parte trasera izquierda']",0
-1.1126122,0.028631538,['colisiona parte trasera'],0
-1.1071564,0.025838722,['su parte delantera'],0
-1.1108975,0.026777824,['parte trasera derecha'],0
0.5685908,0.010082623,"['parte trasera izquierda', 'parte trasera derecha', 'su parte trasera']",1
0.7411322,-1.3111589,"['parte delantera derecha', 'su parte delantera']",3
-1.1079423,0.021439658,"['mi parte delantera', 'parte delantera derecha', 'parte trasera izquierda', 'su parte trasera']",0
-1.1076089,0.025653662,['su parte trasera'],0
1.1887106,1.9020046,"['su parte delantera', 'parte delantera parte']",2
1.0343583,1.7710688,"['parte delantera izquierda', 'parte trasera derecha']",2
1.0691805,-0.061320253,"['mi parte delantera', 'su parte trasera']",1
0.9626409,1.5261176,['mi parte delantera'],6
1.3382994,1.6459627,['su parte trasera'],2
1.4526786,-2.230517,['mi parte delantera'],5
0.7954322,1.7654967,['colisiona parte trasera'],6
0.37687042,1.7080429,"['colisiona parte trasera', 'parte trasera derecha', 'parte trasera parte']",6
1.0144356,1.7889322,['colisiona parte trasera'],6
-1.1142642,0.024287418,"['su parte trasera', 'parte trasera parte']",0
0.3949714,0.6898595,['mi parte delantera'],1
-1.1075832,0.028573763,['mi parte delantera'],0
0.7351997,-1.4490958,"['colisiona parte trasera', 'parte trasera tercero']",3
-1.1056875,0.029302606,['colisiona parte trasera'],0
-1.113033,0.028345997,['colisiona parte trasera'],0
-1.1074307,0.02447815,['su parte trasera'],0
-1.1067425,0.028821597,['su parte delantera'],0
0.6973641,-1.4227107,['su parte delantera'],3
1.4378186,1.9177157,"['colisiona parte trasera', 'parte trasera derecha']",2
1.175192,1.8052853,['parte trasera izquierda'],2
-1.1113259,0.025912547,['parte delantera derecha'],0
1.423952,1.8820096,"['parte trasera derecha', 'su parte trasera']",2
0.68051285,-1.6760693,"['colisiona parte trasera', 'parte trasera derecha']",3
1.6058385,-1.4156653,['colisiona parte delantera'],4
1.077781,-2.5274558,"['parte delantera izquierda', 'parte trasera izquierda']",5
-1.1088587,0.030881742,['mi parte delantera'],0
-1.1093669,0.029059514,['colisiona parte trasera'],0
1.3606764,-1.7821105,"['parte delantera derecha', 'su parte delantera']",5
0.6149459,-0.058460385,['parte delantera derecha'],1
0.77435774,-1.2533005,"['parte delantera derecha', 'su parte delantera']",3
-1.1065605,0.026882203,"['parte delantera derecha', 'colisiona parte delantera']",0
0.3701582,1.6775726,['su parte trasera'],6
-1.1109649,0.027459545,"['parte delantera derecha', 'colisiona parte delantera']",0
-1.1107035,0.025714014,"['parte trasera izquierda', 'su parte trasera']",0
0.591856,-1.6097329,"['su parte delantera', 'parte delantera parte', 'delantera parte trasera']",3
-1.1118829,0.025736349,"['colisiona parte trasera', 'parte trasera izquierda']",0
-1.1050574,0.030004337,['colisiona parte trasera'],0
0.87645465,1.6921495,"['colisiona parte delantera', 'parte delantera parte', 'parte trasera tercero', 'delantera parte trasera']",6
1.3518132,0.29264125,"['mi parte delantera', 'parte delantera parte', 'parte trasera tercero']",7
2.109613,-0.30341795,['colisiona parte trasera'],4
0.53241915,-0.008503451,"['mi parte delantera', 'parte delantera derecha']",1
-1.1109017,0.02691107,['mi parte delantera'],0
-1.1084282,0.021812497,['su parte trasera'],0
0.4850334,-1.7104181,['mi parte delantera'],3
-1.1112815,0.027015837,['colisiona parte trasera'],0
-1.1099747,0.025185242,['parte trasera derecha'],0
1.0181313,-2.0045686,"['parte delantera izquierda', 'su parte delantera', 'parte trasera derecha']",5
1.3191094,-1.4647278,['mi parte delantera'],5
0.8821518,2.0117981,['mi parte delantera'],6
-1.1087766,0.021670146,['su parte delantera'],0
0.8948118,-1.5934231,['mi parte delantera'],3
1.3097917,0.09298864,['su parte delantera'],7
0.82725763,-0.2558774,['mi parte delantera'],1
0.9374635,1.6462934,"['colisiona parte trasera', 'su parte trasera', 'parte trasera parte']",6
-1.1098076,0.026534975,"['colisiona parte trasera', 'parte trasera parte']",0
-1.1056098,0.024443496,['mi parte delantera'],0
-1.1106001,0.0310289,['parte delantera derecha'],0
0.9357478,-1.263238,"['mi parte delantera', 'parte delantera derecha']",3
0.5226039,1.8802023,['mi parte delantera'],6
0.38805684,-1.6005828,"['colisiona parte trasera', 'parte delantera derecha']",3
0.58984876,-0.057157107,"['parte delantera derecha', 'su parte delantera']",1
0.31979874,-1.5238404,"['parte delantera derecha', 'colisiona parte delantera']",3
-1.1086199,0.027883181,"['mi parte delantera', 'parte delantera izquierda']",0
0.5353771,-1.6291368,"['parte trasera izquierda', 'delantera parte trasera']",3
0.4639818,1.8747519,['colisiona parte trasera'],6
1.318243,2.133693,"['colisiona parte trasera', 'parte trasera izquierda']",2
1.0539944,-1.8907248,"['parte delantera izquierda', 'colisiona parte delantera']",5
0.5839422,-1.7550273,['colisiona parte trasera'],3
-1.1109334,0.024331665,"['parte delantera izquierda', 'parte trasera derecha']",0
1.7379558,-0.6161036,"['parte delantera izquierda', 'colisiona parte delantera']",4
-1.1108865,0.028307062,['su parte trasera'],0
-1.1084281,0.026870878,"['parte delantera derecha', 'colisiona parte delantera']",0
0.9644175,-1.3525848,"['colisiona parte delantera', 'parte delantera parte', 'delantera parte trasera']",3
-1.1139356,0.026096212,['colisiona parte trasera'],0
0.45306665,1.8135396,['colisiona parte trasera'],6
1.1098105,2.5690641,"['mi parte delantera', 'parte delantera derecha', 'colisiona parte delantera']",2
0.59058064,-0.057655178,['colisiona parte trasera'],1
-1.1096314,0.027844852,"['colisiona parte trasera', 'parte trasera izquierda']",0
-1.1131504,0.02398876,['parte delantera parte'],0
-1.1084732,0.024972454,['parte delantera derecha'],0
-1.1086298,0.028993033,['parte trasera derecha'],0
1.2877837,-3.157747,['parte trasera parte'],5
1.1310182,-1.8879998,['mi parte delantera'],5
0.8813754,1.5929261,['parte delantera derecha'],6
-1.1108291,0.024967717,"['parte trasera derecha', 'su parte trasera']",0
-1.1138897,0.022119163,['mi parte delantera'],0
0.7357707,1.4435681,['mi parte delantera'],6
1.7468207,1.9366479,['colisiona parte trasera'],2
-1.1084921,0.026819434,['mi parte delantera'],0
-1.113008,0.024531815,"['mi parte delantera', 'su parte delantera']",0
-1.1088146,0.026028913,"['mi parte delantera', 'parte delantera derecha']",0
-1.1097828,0.027474236,['parte trasera derecha'],0
-1.1114129,0.022390269,['colisiona parte trasera'],0
1.6202523,-1.5718366,"['parte delantera derecha', 'colisiona parte delantera']",5
1.182865,-0.25191343,['colisiona parte trasera'],1
1.8556906,1.8342233,['parte delantera derecha'],2
0.80436885,-1.6313424,"['parte delantera derecha', 'colisiona parte delantera']",3
1.9402474,-0.8624711,"['colisiona parte trasera', 'parte trasera derecha']",4
0.68725485,1.9636828,['colisiona parte delantera'],6
-1.1095674,0.02799852,['mi parte delantera'],0
-1.1087852,0.026856761,"['mi parte delantera', 'parte delantera derecha', 'su parte delantera']",0
0.73168266,0.8668153,['parte trasera izquierda'],7
0.9636709,-1.8880388,"['mi parte delantera', 'su parte delantera', 'parte delantera parte']",5
-1.1093553,0.028293498,"['colisiona parte trasera', 'parte trasera tercero']",0
-1.1073854,0.02807175,['colisiona parte trasera'],0
0.78678745,-1.3779447,['parte trasera derecha'],3
1.0631107,-1.0790702,"['colisiona parte trasera', 'su parte delantera', 'parte trasera izquierda']",4
0.64815724,-0.04199964,['mi parte delantera'],1
0.30723584,-1.5232836,"['colisiona parte trasera', 'parte trasera izquierda']",3
0.4369189,1.7280797,['mi parte delantera'],6
-1.1087309,0.027140977,['delantera parte trasera'],0
-1.1093615,0.025502078,"['colisiona parte trasera', 'parte trasera derecha']",0
0.5761665,-0.036826566,"['parte delantera derecha', 'colisiona parte delantera']",1
0.56851304,-0.044714056,"['mi parte delantera', 'parte delantera derecha', 'parte delantera izquierda', 'su parte delantera']",1
-1.1085665,0.02793591,['mi parte delantera'],0
1.2865304,-1.2478878,['mi parte delantera'],4
-1.1125667,0.02422251,['mi parte delantera'],0
-1.1108911,0.023040447,['colisiona parte delantera'],0
-1.1057324,0.027845884,"['mi parte delantera', 'parte delantera parte']",0
-1.1084571,0.030972656,"['parte delantera izquierda', 'su parte delantera', 'parte trasera izquierda']",0
0.9783793,1.7394449,"['parte delantera derecha', 'parte trasera izquierda']",6
-1.1081336,0.028168332,['mi parte delantera'],0
-1.109625,0.021264534,['parte delantera parte'],0
0.43604386,1.8466209,"['parte delantera derecha', 'colisiona parte delantera']",6
-1.10845,0.024066886,"['parte delantera izquierda', 'parte trasera derecha', 'su parte trasera']",0
-1.1120445,0.027038248,"['parte trasera izquierda', 'su parte trasera']",0
0.8557539,1.822566,"['mi parte delantera', 'parte delantera derecha', 'colisiona parte delantera', 'parte delantera parte']",6
0.43866575,-1.6121869,"['parte delantera derecha', 'su parte delantera']",3
0.8090086,1.8644358,['parte delantera izquierda'],6
0.5780979,-0.030984474,"['su parte delantera', 'parte delantera parte', 'delantera parte trasera']",1
-1.1099801,0.031185314,['su parte trasera'],0
0.6488278,-1.7545483,"['mi parte delantera', 'parte delantera parte']",3
-1.110139,0.026546339,['su parte delantera'],0
1.4197572,0.556225,['mi parte delantera'],7
0.42613986,1.6149296,['parte trasera izquierda'],6
-1.1126398,0.025944153,"['colisiona parte trasera', 'parte trasera derecha']",0
-1.1060791,0.026104674,"['parte delantera izquierda', 'su parte delantera']",0
-1.1097524,0.024787046,"['colisiona parte delantera', 'delantera parte trasera']",0
0.39545557,1.7379774,['mi parte delantera'],6
-1.1096472,0.029851371,['colisiona parte trasera'],0
0.5929143,-1.6515087,['parte delantera izquierda'],3
1.8286678,-3.1690607,"['parte delantera izquierda', 'colisiona parte delantera']",5
0.48636633,-0.0023686043,['parte trasera parte'],1
1.8089367,-1.0935007,"['parte delantera izquierda', 'colisiona parte delantera', 'parte trasera derecha']",4
-1.1092268,0.023788929,['parte delantera izquierda'],0
-1.1053165,0.027260074,['su parte trasera'],0
-1.1102191,0.027220804,['colisiona parte trasera'],0
-1.1095275,0.026936933,['parte trasera izquierda'],0
1.1641626,-2.070451,['su parte trasera'],5
-1.109634,0.023416873,"['parte delantera izquierda', 'su parte delantera', 'parte delantera parte']",0
-1.1099014,0.026032418,['colisiona parte trasera'],0
-1.116345,0.027402492,['colisiona parte trasera'],0
-1.1131998,0.025054842,['mi parte delantera'],0
0.6891735,-1.6405376,['mi parte delantera'],3
-1.1117003,0.027873773,"['parte trasera derecha', 'su parte trasera']",0
0.5688335,-1.7583684,['su parte trasera'],3
0.9695295,-1.327811,['su parte trasera'],3
0.46335799,1.7514343,['mi parte delantera'],6
0.66807556,0.27305862,"['mi parte delantera', 'su parte delantera', 'parte delantera parte', 'delantera parte trasera']",1
0.98199403,-1.928387,"['mi parte delantera', 'parte delantera izquierda', 'su parte delantera']",5
1.4038099,-1.8714949,"['mi parte delantera', 'parte delantera derecha']",5
-1.108007,0.023354663,['parte delantera derecha'],0
0.43011492,1.77223,['mi parte delantera'],6
-1.1061343,0.031095305,['parte trasera izquierda'],0
-1.1104565,0.024883138,"['parte delantera izquierda', 'su parte delantera', 'parte trasera derecha']",0
-1.1124653,0.023498254,"['su parte delantera', 'parte delantera parte', 'delantera parte trasera']",0
-1.1115708,0.025886262,['mi parte delantera'],0
-1.1086159,0.028748835,"['mi parte delantera', 'su parte delantera']",0
1.0194443,0.09742769,['su parte delantera'],1
-1.1092966,0.029523134,['colisiona parte trasera'],0
1.4352638,2.1674025,['mi parte delantera'],2
1.2158139,-1.839257,"['parte delantera derecha', 'parte trasera izquierda']",5
-1.1074016,0.024078108,['parte trasera izquierda'],0
0.6231236,-0.034240566,['su parte delantera'],1
-1.1057616,0.027104976,['mi parte delantera'],0
0.78422064,-1.2721522,['su parte trasera'],3
-1.1092108,0.025563193,"['parte delantera derecha', 'parte delantera parte']",0
0.63374764,-1.5135356,['mi parte delantera'],3
0.6941718,-1.4476054,"['su parte delantera', 'parte delantera parte', 'delantera parte trasera']",3
0.59348154,-0.03564752,['parte delantera derecha'],1
0.5347384,0.04089347,"['colisiona parte trasera', 'parte trasera derecha']",1
-1.1111463,0.025430206,"['mi parte delantera', 'parte delantera derecha', 'parte delantera izquierda', 'su parte delantera']",0
-1.1092376,0.02872555,"['mi parte delantera', 'parte delantera izquierda']",0
1.8136153,1.1447533,['colisiona parte trasera'],7
-1.1134093,0.027882613,"['colisiona parte trasera', 'parte trasera izquierda']",0
-1.1075292,0.025837125,"['parte delantera derecha', 'parte delantera izquierda']",0
-1.1100852,0.027832232,"['parte delantera derecha', 'parte delantera izquierda', 'colisiona parte delantera', 'su parte delantera']",0
0.48058534,1.8707272,"['parte trasera izquierda', 'su parte trasera']",6
-1.1086426,0.027396765,['parte delantera izquierda'],0
-1.1088102,0.030927977,"['parte delantera izquierda', 'colisiona parte delantera']",0
-1.1074287,0.031605985,['colisiona parte trasera'],0
-1.1112942,0.025832007,['colisiona parte trasera'],0
0.55653703,0.011080135,['mi parte delantera'],1
-1.110029,0.027456332,['colisiona parte delantera'],0
-1.1125758,0.02465645,['mi parte delantera'],0
0.5977788,-0.019144217,['su parte trasera'],1
-1.1088812,0.028539995,['colisiona parte trasera'],0
0.59706,-0.009472207,['mi parte delantera'],1
1.3790594,1.7239902,['colisiona parte trasera'],2
-1.1111532,0.021782946,['mi parte delantera'],0
0.9581171,0.57314783,"['mi parte delantera', 'parte delantera derecha', 'parte trasera izquierda', 'su parte trasera']",7
0.41678005,1.8499465,['mi parte delantera'],6
0.7465432,0.25060248,"['parte delantera derecha', 'su parte delantera', 'parte delantera parte']",1
0.50380635,-0.030546928,"['parte delantera izquierda', 'colisiona parte delantera']",1
0.88723236,0.7395727,"['colisiona parte delantera', 'parte delantera parte']",7
1.4413326,-0.9711295,['mi parte delantera'],4
-1.1123621,0.022299526,['mi parte delantera'],0
-1.1085031,0.022098223,['su parte delantera'],0
-1.1120715,0.030659022,"['mi parte delantera', 'colisiona parte trasera']",0
-1.1091772,0.023826664,['mi parte delantera'],0
1.2668132,1.4883094,"['parte delantera derecha', 'su parte delantera']",2
0.55926746,-0.09294296,"['parte trasera derecha', 'su parte trasera']",1
0.40676594,-1.5293908,"['mi parte delantera', 'parte delantera derecha']",3
1.0010059,-1.2685659,['mi parte delantera'],3
0.45786905,-1.7516136,['mi parte delantera'],3
1.1914816,-1.3292288,['mi parte delantera'],4
1.0457643,-2.0561864,"['parte delantera izquierda', 'su parte trasera', 'parte trasera parte']",5
0.95383066,-2.7802382,['su parte trasera'],5
0.57529426,-0.041306574,['parte trasera derecha'],1
0.47082338,1.8735365,"['mi parte delantera', 'parte trasera parte']",6
0.6302131,1.9430496,"['colisiona parte trasera', 'su parte delantera', 'parte trasera derecha']",6
1.3280636,0.06499596,"['parte delantera derecha', 'colisiona parte delantera']",7
0.36687747,-1.412856,['parte trasera parte'],3
0.8601395,-1.4650276,['su parte delantera'],3
-1.11141,0.02790931,['mi parte delantera'],0
1.2739663,0.14539348,['parte delantera derecha'],7
1.3515528,2.1022522,"['mi parte delantera', 'parte delantera izquierda']",2
-1.1099087,0.0260071,"['mi parte delantera', 'parte delantera parte']",0
1.4304954,0.25820363,['colisiona parte trasera'],7
0.6401602,-1.5769031,['mi parte delantera'],3
-1.1100454,0.02938504,"['parte delantera izquierda', 'colisiona parte delantera', 'parte trasera derecha']",0
1.1214049,1.6854298,"['colisiona parte trasera', 'parte trasera derecha']",2
1.5207292,-1.6332471,"['parte delantera izquierda', 'parte trasera derecha']",5
-1.1099328,0.023788843,['mi parte delantera'],0
-1.1114969,0.025843956,['parte trasera derecha'],0
1.4695467,0.8047862,"['parte delantera izquierda', 'su parte delantera']",7
-1.1125424,0.024037497,"['colisiona parte trasera', 'su parte delantera', 'parte trasera derecha']",0
-1.1069736,0.027450226,['mi parte delantera'],0
0.38096875,1.8115022,"['mi parte delantera', 'su parte trasera']",6
-1.1123501,0.02359122,"['parte delantera izquierda', 'colisiona parte delantera', 'su parte delantera', 'parte trasera derecha']",0
0.5843714,0.054621216,['mi parte delantera'],1
-1.1081698,0.027184831,"['mi parte delantera', 'parte delantera parte']",0
0.50532734,-1.5691402,['colisiona parte trasera'],3
-1.1111541,0.025876557,['parte trasera izquierda'],0
1.0279458,0.009880937,['parte trasera tercero'],1
1.8849676,0.1020773,"['mi parte delantera', 'parte delantera derecha']",7
-1.1130335,0.026075725,['mi parte delantera'],0
0.593415,-1.5541149,"['mi parte delantera', 'parte delantera parte', 'delantera parte trasera']",3
-1.1107017,0.02777301,['su parte trasera'],0
0.58880544,0.04236374,['mi parte delantera'],1
1.2477478,-1.9439881,['su parte trasera'],5
-1.1049362,0.026334424,"['su parte delantera', 'parte delantera parte']",0
0.79626334,1.7413154,['mi parte delantera'],6
-1.1111331,0.025364589,['mi parte delantera'],0
0.80134857,0.4305707,"['colisiona parte trasera', 'parte trasera parte']",7
0.5423749,0.022405304,['colisiona parte trasera'],1
0.54616106,0.3762788,['colisiona parte delantera'],1
0.59016895,-0.054467767,['colisiona parte delantera'],1
1.4939913,1.2869929,['parte trasera izquierda'],2
0.78271264,1.7972763,['colisiona parte trasera'],6
1.1333294,-1.8631611,"['parte delantera derecha', 'colisiona parte delantera', 'parte trasera izquierda']",5
0.5912311,-0.36208907,"['parte delantera derecha', 'parte delantera izquierda']",1
1.5953768,-0.8972103,['colisiona parte trasera'],4
-1.1094191,0.023749374,"['mi parte delantera', 'parte delantera izquierda']",0
-1.1111345,0.023971034,"['colisiona parte trasera', 'parte trasera derecha']",0
-1.1091502,0.02705987,['colisiona parte trasera'],0
-1.1088761,0.020997131,"['colisiona parte trasera', 'parte delantera derecha', 'parte trasera izquierda']",0
1.473732,2.1374602,"['parte delantera derecha', 'parte delantera izquierda', 'colisiona parte delantera']",2
-1.1095622,0.027431814,['mi parte delantera'],0
0.7425286,-1.3866571,['mi parte delantera'],3
1.3536806,1.8781835,"['parte delantera izquierda', 'colisiona parte delantera']",2
0.37989378,1.8023595,"['mi parte delantera', 'parte delantera izquierda', 'colisiona parte delantera']",6
1.7068651,-2.264733,['parte delantera izquierda'],5
-1.1102806,0.026986487,['parte delantera izquierda'],0
0.9464364,-1.4729599,"['mi parte delantera', 'colisiona parte delantera', 'parte delantera parte']",3
-1.1098468,0.027116822,['mi parte delantera'],0
0.87387097,-1.6120962,"['colisiona parte trasera', 'parte delantera derecha', 'su parte delantera', 'parte trasera izquierda']",3
-1.1092101,0.023821564,"['parte delantera izquierda', 'colisiona parte delantera']",0
-1.1069427,0.02656383,['su parte trasera'],0
1.747624,1.7755754,['mi parte delantera'],2
1.0009986,1.5781851,['mi parte delantera'],6
0.3970048,1.909537,['colisiona parte trasera'],6
0.9573815,-1.2920784,"['parte delantera izquierda', 'parte trasera derecha']",3
1.1280749,-1.030737,"['parte delantera izquierda', 'su parte delantera', 'parte trasera derecha']",4
0.93777263,1.5277386,['mi parte delantera'],6
0.8276819,2.0322475,"['colisiona parte trasera', 'parte trasera parte']",6
1.6892976,0.23200305,['su parte trasera'],7
-1.1077298,0.028460728,['colisiona parte trasera'],0
1.3710749,-1.8114364,['su parte trasera'],5
0.54891133,-0.120388016,"['parte delantera derecha', 'su parte delantera', 'parte delantera parte']",1
-1.1088895,0.02536245,"['colisiona parte trasera', 'parte trasera izquierda']",0
-1.1124132,0.026583293,['parte delantera izquierda'],0
0.4936251,1.8940809,['parte trasera tercero'],6
1.0001365,1.7744662,['parte trasera izquierda'],6
0.7882258,-2.223017,"['mi parte delantera', 'parte delantera izquierda']",5
-1.1074437,0.032106157,['colisiona parte trasera'],0
0.3507407,1.7050496,['parte delantera izquierda'],6
1.4281373,2.3856244,"['colisiona parte trasera', 'parte trasera izquierda']",2
-1.1058487,0.02548475,"['colisiona parte trasera', 'parte trasera izquierda']",0
0.5844867,-0.06748924,['mi parte delantera'],1
1.0414475,-0.08553096,"['parte delantera izquierda', 'colisiona parte delantera']",1
0.8509774,2.0397508,"['su parte delantera', 'parte delantera parte']",6
-1.1116987,0.02070367,['parte delantera derecha'],0
1.596157,0.93009806,['parte trasera derecha'],7
0.43354955,1.8047656,['parte delantera izquierda'],6
-1.1085653,0.021689875,['parte trasera izquierda'],0
-1.1092074,0.026331184,['parte delantera parte'],0
1.6653484,-1.2890463,"['mi parte delantera', 'parte trasera izquierda', 'su parte trasera']",4
