cod_accidente,descripcion_del_hecho - Final,responsabilidad
AA    ,"ASEGURADO TOCA EL PARAGOLPE TRASERO DEL TERCERO QUE LO PRECEDE Y FRENA. SIN LESIONADOS",COMPROMETIDA
AM    ,"MECANICA DEL HECHO SEGUN VERSION ASEGURADO: 0 Vehiculo asegurado circulando por puente de Av. Diaz Velez en bajada, colisiono con la parte delantera a la trasera de un tercero (Crossfox) que frena delante, asegurado desconoce si el tercero colisiono previamente a otro tercero (Peugeot) que estaba delante o fue producto del desplazamiento, tambien se encuentran colisionados dos terceros (desconoce) mas delante. Sin lesiones de terceros, no intervino ambulancia ni policia
d AMPLIACION: 0 Hablo con la asegurada me informa que no llega a frenar e impacta al vehiculo de adelante, este se desplaza y embiste al de adelante. No tiene mas datos de los que paso, porque perdio el celular donde tenia anotadas las patentes telefonos y terceros. No sabe quien esta asegurado en Caja.
",COMPROMETIDA
AM    ,"ASEGURADO CIRCULANDO POR BVRD BUENOS AIRES AL QUERER MANIOBRAR PARA DOBLAR IMPACTA CON UNA MOTO QUE CIRCULABA POR LA MISMA. INTERVIENE SOLO POLICIA CONDUCTOR DE LA MOTO SIN CASCO NO CAE AL PISO",COMPROMETIDA
AM    ,"EL VH ASEGURADO CIRCULABA POR LA CALLE BERUTTI Y COLISIONA A UNA MOTO CON SU PARTE DELANTERA EN LA TRASERA DE LA MISMA,ERAN DOS PERSONAS LAS QUE ESTABA EN LA MOTO (QUE TENIAN CASCO).
CAEN AL PISO Y SE RETIRAN POR SUS PROPIOS MEDIOS NO INTERVINO POLICIA NI AMBULANCIA
",COMPROMETIDA
AM    ,"ASEGURADA CIRCULANDO POR COLECTORA DE AV GRAL PAZ CUANDO MANIOBRA PARA GIRAR A LA DERECHA EN CALLE GERCHUNOFF ES COLISIONADA EN SU LATERAL DERECHO POR PARTE DE UNA MOTO QUE CIRCULABA DETRAS SOBRE LA MISMA EN LA MOTO CIRCULABA 1 PERSONA CON CASCO QUE NO CAE A LA CALZADA. INTERVINO POLICIA. NO INTERVINO AMBULANCIA. EL 3\'b0 SE RETIRO POR SUS PROPIOS MEDIOS. SIN DESPLAZAMIENTOS.
 .-",COMPROMETIDA
AM    ,"CIRCULANDO POR FRANKLIN AL DOBLAR POR LA IZQUIERDA LA MOTO LA QUIZO PASA POR LA IZQUIERDA EL CONDUCTOR DE LA MOTO IVA SOLO NO QUIZO DAR DATOS LLEGO LA POLICIA NO LE VE DAnOS NO HUBO DESPLAZAMIENTOS",COMPROMETIDA
AM    ,"MECANICA DEL HECHO SEGUN VERSION ASEGURADO: 0 Circulaba por Congreso sin luz de giro para doblar en Cramer, al doblar colisiona con la parte lateral derecha a la parte izquierda de un tercero en moto que sin ver que asegurado iba a doblar sigue de largo. Moto con un solo ocupante llevaba casco, se cayo al suelo, estaba consiente con herida en el tobillo. Intervino policia y ambulancia

MECANICA DEL HECHO SEGUN TERCERO: 0 Me llama la tercero me informa que el asegurado la encerro, por el impacto cayo al piso, se nego a ir en la ambulancia porque no queria ir al Hospital asique se hizo atender por su obra social, la diagnosticaron con un esguince. No tiene ART.
d",COMPROMETIDA
AM    ,"EL VH ASEGURADO CIRCULABA POR LA CALLE GAVILAN Y AL INTENTAR DOBLAR EN LA CALLE VALLESE SE PRODUCE LA COLISION CON UNA MOTO EN EL LATERAL DERECHO DEL ASEGURADO

INTERVINO POLICIA Y AMBULANCIA (SAME HOSPITAL ALVAREZ) EL CUAL TRASLADA A LAS DOS PERSONAS QUE ESTABAN EN LA MOTO.",COMPROMETIDA
AM    ,"CIRCULANDO POR ESPORA TERCERO MOTO DETRAS, CUANDO EL ASEGURADO AL INICIAR MARCHA SE DETIENE REPENTINAMENTE PORQUE EL VEHICULO DE ADELANTE SE DETUVO, MOMENTO EN QUE LA MOTO COLISIONA LA PARTE TRASERA BAUL  DEL ASEGURADO CON EL FRENTE DE LA MOTO, UNA SOLA PERSONA EN LA MOTO CON CASCO, NO LLEGA A CAER AL PAVIMENTO",DISCUTIDA
AM    ,"EL VEHICULO ASEGURADO CIRCULABA POR AV LAMADRID. AL LLEGARA URRESTARAZU, GIRA A LA IZQUIERDA Y UNA MOTO QUE VENIA POR LAMADRID DE LA MANO CONTRARIA, LO COLISIONA EN EL LATERAL DERECHO. EL MOTOCICLISTA CAE AL PISO. SE RECUPERA POR SUSU PROPIOS MEDIOS, INTERCAMBIA DATOS Y SE VA. NO INTERVIENE AMBULANCIA NI POLICIA
",COMPROMETIDA
AM    ,"MECANICA DEL HECHO SEGUN VERSION ASEGURADO: 0 Me encontraba circulando cuando inesperadamente en la interseccion de la calle Guanavi cruza una moto haciendo que embista la parte delantera de mi vehiculo en el lateral derecho del tercero la misma cae al piso, asisto al tercero, se hace presente personal policial y medico derivando a la misma al hospital Haedo, no poseia casco, no se encontraba acompanada y es una menor de 16 anos, fueron secuestrados ambos vh dni 44-834.750 // no hubo mas terceros ni lesionados involucrados datos del tercero: piza fiorella corven ao92kru 0 ignora
d AMPLIACION: 0 Hablo con el asegurado me informa que circulaba por la Av. Ratti cuando al llegar a la interseccion con Aguaribay una motocicleta que circulaba desde la izquierda se le cruza y el asegurado lo impacta. En la interaccion no hay senalizacion ni semaforo. 
La motociclista cayo al piso y fue trasladada por ambulancia. Segun pudo averiguar el asegurado tuvo fractura maxilar y de tobillo. La tercera iba sola, sin casco y tiene 16 anos.
Intervino la comisaria 2da de Villa Elisa, no le realizaron control de alcoholemia si tuvo el auto secuestrado dos semanas.
 Cree que no va a reclamar, no sabe si la moto tenia seguro.  
d",CONCURRENTE
AM    ,"VEHICULO ASEGURADO CIRCULANDO POR AV SAN MARTIN, EN EL MOMENTO QUE SE DISPONE A GIRAR A LA DERECHA HACIA CALLE EMILIO MITRE, SE PRODUCE LA COLISION CON UNA MOTO QUE INTENTA SOBREPASARLO POR SU LADO DERECHO. EN LA MOTO CIRCULABA UNA SOLA. CAE AL PISO. UTILIZABA CASCO. NO INTERVIENE AMBULANCIA. INTERVIENE POLICIA EN EL LUGAR. LUEGO EL CONDUCTOR DE LA MOTO SE RETIRA POR SUS PROPIOS MEDIOS",COMPROMETIDA
AM    ,"VH ASEGURADO ESTACIONA CON BALIZAS, AL ABRIR LA PUERTA PARA BAJAR COLISIONA CON ESTA A EL PIE DE UN TERCERO (MOTO, UNA OCUPANTE EMBARAZADA, CON CASCO) QUE CIRCULABA POR LA MISMA Y CAYO SOBRE OTRO TERCERO (AUTO) QUE CIRCULABA A LA PAR Y LUEGO SE RETIRA. INTERVINO POLICIA QUE PASABA POR LA ZONA QUE PIDEN AMBULANCIA POR SITUACIN DE EMBARAZO DEL TERCERO QUE LA ATENDIO EN EL LUGAR Y NO TRASLADA, EL TERCERO HACE REFERENCIA QUE SE VA A ATENDER EN EL HTAL PIROVANO DE CABA POR EL BEBE.
",COMPROMETIDA
ACI   ,"EL VEHICULO ASEGURADO CIRCULABA POR AVENIDA GRAL JOSE DE SAN MARTIN. AL MANIOBRAR A LA DERECHA PARA ESTACIONAR, COLISIONA LEVEMENTE A UN CICLISTA. LA BICICLETA CAE, PERO EL CICLISTA QUEDA DE PIE. INTERCAMBIA DATOS Y SE VA . SIN INTERVENCIN DE POLICIA NI AMBULANCIA",COMPROMETIDA
MM    ,"IBA EL VEHCULO DELANTE MO Y FRENA DE GOLPE Y NO ME DI TIEMPO A FRENAR Y LE RAYE EL PARAGOLPE TRASERO LADO DERECHO, LE PASE MIS DATOS COMO TIENE QUE SER Y ELLA ME DIO SU N\'daMERO DE TELeFONO PARA DESPUeS PASARMELO PORQUE NO LO LLEVABA ENCIMA",COMPROMETIDA
AM    ,"MECANICA DEL HECHO SEGUN VERSION ASEGURADO: 0 Asegurado circulaba por calle Maure cuando al girar hacia la izquierda para continuar por calle Migueletes es colisionado en la parte lateral trasera izquierda por una moto delivery, con un solo ocupante con casco, que circulaba por calle Maure. La moto cae al piso, el motociclista no presentaba lesiones visibles y tras intercambiar los datos se retiro por sus propios medios con la moto funcionando. 
 No intervino ambulancia ni policia.
d\sa160\sl252 MECANICA DEL HECHO SEGUN TERCERO: 0 circulaba por Maure en la misma direccion que el asegurado y al llegar a la interseccion el asegurado gira y lo encierra. El motociclista cayo al piso, se levanto por sus propios medios. Informa que se lastimo, pero que no se hizo atender.
d",COMPROMETIDA
AM    ,"MECANICA DEL HECHO SEGUN VERSION ASEGURADO: 0 Vehiculo asegurado circulando sobre Av. A Thomas, al iniciar maniobra de cambio de carril, tercero que circulaba sobre la misma  detras de vehiculo asegurado, se cae sobre cordon.(un ocupante, con casco, se cae al piso, interviene policia, se retiro por sus propios medios)
MECANICA DEL HECHO SEGUN TERCERO: 0 Circulando por Av. A Thomas mano izquierda, me encierra una camioneta Amarok dominio AC329FD porque queria entrara un lavadero de autos y no vio que yo venia a su izquierda.
d
",COMPROMETIDA
AM    ,"MECANICA DEL HECHO SEGUN VERSION ASEGURADO0 : Vehiculo asegurado ya en circulacion por calle sobre calle Gral. Juan Lavalle, luego de haber salido de estacionado incorporado en su totalidad a la via de circulacion, es ahi cuando un tercero (moto) que circulaba por la misma no logra advertir la maniobra y termina impactando en el lateral derecho del vehiculo asegurado, el integrante de la moto cae al pavimento, llevaba casco, no presentaba lesiones. no intervino policia ni ambulancia.-
d\sa160\sl252 AMPLIACION ASEGURADO: 0 Me llama el asegurado, me informa que salia de estar estacionado cuando un motociclista que circulaba por la misma calle misma direccion lo embiste en la parte trasera. El motocicleta cayo pero se levanto por sus propios medios. No intervino ambulancia ni policia.
d",CONCURRENTE
AM    ,"VH ASEGURADO CIRCULANDO POR EJERCITO DE LOS ANDES, CUANDO EN LA INTERSECCION SIN SEMAFORO UNA MOTO EL TERCERO,DOS MASCULINOS, CON CASCO EL ACOMPAnANTE,  CRUZA DESDE EL LATERAL IZQUIERDO DEL VH ACELERANDO Y COLISIONANDO CONTRA UN POSTE DE ALUMBRADO- ASEGURADO INDICA QUE NO HUBO CONTACTO CON EL TERCERO -
COMISARIA TERCERA DE JOSE INGENIERO- PARTIDO DE 3 DE FABRERO CARATULA LESIONES CULPOSAS- INTERVIENE AMBULANCIA SAME - DERIVA A HPTAL CARRILLO A LOS OCUPANTES DEL 3ERO
.-",CONCURRENTE
AM    ,"ASEGURADO CIRCULABA POR WENCESLAO DEL TATA CUANDO AL CRUZAR LA BOCACALLE DE PELAGIO LUNA , UNA MOTO CON DOS OCUPANTES (SOLO UNO LLEVABA CASCO NO PUEDO PRECISAR QUIEN) QUE CIRCULABA POR CALLE PELAGIO LUNA EMBISTE  EN LA PARTE LATERAL IZQUIERDA DEL ASEGURADO.
LA MOTO CAE AL PISO, LOS MOTOCICLISTAS NO PRESENTABAN LESIONES VISIBLES Y AL NEGARSE A BRINDAR DATOS SE RETIRARON POR SUS PROPIOS MEDIOS CON LA MOTO FUNCIONANDO.
NO INTERVINO AMBULANCIA NI POLICIA.
",CONCURRENTE
PEATÃ“N,"MECANICA DEL HECHO SEGUN VERSION ASEGURADO: 0 Venia circulando por Pavon, al cruzar Entre Rios, pasando ya Entre Rios sale dentro de una vallas de servicios publicos, un nino el cual lo toque con mi parte delantera de mi vehiculo. Sin mas lesionados ni terceros involucrados.

d AMPLIACION: 0 Me llama el asegurado, me informa que conducia por Pavon y de mitad de calle salio corriendo un menor que se encontraba acompanado por el padre, el asegurado llevo a ambos al Hospital Garrahan. Alli le realizaron estudios y le informaron que no habia sufrido lesiones graves, pero que lo que dejaron ese dia en observacion.
Intervino policia de oficio en el Hospital tomaron los datos y se retiraron.
Los padres del menor le manifestaron al asegurado que estaban en situacion de calle, por lo que no le brindaron ningun dato.
 Hasta el momento el asegurado no recibio ningun llamado ni notificacion.
d
",CONCURRENTE
AM    ,"VH ASEGURADO CIRCULANDO POR CALLE CASTELLI AL GIRAR EN AVDA DE MAYO COLISIONA CON SU ANGULO DELANTERO DERECHO A UN TERCERO EN MOTO (1 PERSONA CON CASCO) TERCERO SE RETIRA POR SUS PROPIOS MEDIOS. NO INTERVIENE NI POLICIA NI AMBULANCIA
",COMPROMETIDA
AM    ,"MECANICA DEL HECHO SEGUN VERSION ASEGURADO: 0 Vehiculo asegurado circulaba por colectora en Camino de Cintura cuando es colisionado en su parte lateral derecha con parte lateral izquierda de una moto que encierra al asegurado, el unico ocupante de la moto tenia casco, cayo al piso, presentaba lesiones varias, se retiro por propios medios. No hubo intervencion medica ni policial. Sin desplazamientos.-

AMPLIACION: 0 Hablo el asegurado me informa que el circulaba derecho por la colectora de camino se cintura cuando un motociclista se cierra y lo embiste en el lateral. El motociclista no llego a caer al piso, se levanto y retiro por sus propios medio. En el momento no intervino ambulancia ni policia. 
 El tercero le paso solo nombre, DNI y le manifesto que no tenia seguro.
d",DISCUTIDA
AM    ,"CIRCULANDO SOBRE ARENALES , GIRA HACIA LA DERECHA PARA TOMAR SGTO CABRAL Y COLISIONA CON UNA MOTO QUE CIRCULABA A SU DERECHA - LAS 2 PERSONAS DE LA MOTO CAEN ,SE INCORPORAN POR SUS MEDIOS / SIN POLICIA NI AMBULANCIA / NO ACEPTARON ASISTENCIA  Y RETIRAN POR SUS MEDIOS
",COMPROMETIDA
AM    ,"TRANSITABA SOBRE LA AV CABILDO. AL LLEGAR AL 1499 DE LA MISMA ME DISPONGO A INGRESAR AL ACA A GARGAR COMBUSTIBLE. CUANDO COMIENZO A INGRESAR AL ACA, UNA MOTO ME CHOCA ( ME EMBISTE ) LA ZONA DEL GUARDABARRO TRASERO DERECHO DE MI RODADO. DATOS DEL TERCERO: GOROSITO PARODI LUCIANO ERNEST YAMAHA YBR 125 918IFX 34365700 ATM",COMPROMETIDA
AM    ,"VH ASEGURADO CIRCULANDO POR CALLE POLONIA AL GIRAR EN CALLE SAENZ PEnA ES COLISIONADO EN SU LATERAL DERECHO POR UN TERCERO EN MOTO (1 PERSONA CON CASCO), CAE AL PISO Y PRESENTA GOLPES EN EL CUERPO. NO INTERVIENE NI POLICIA NI AMBULANCIA.",COMPROMETIDA
PEATÃ“N,"ASEGURADO CIRCULANDO SOBRE CONESA, GIRA HACIA DORREGO CUANDO COLISIONA A UNA PERSONA CRUZANDO LA CALLE / SIN POLICIA NI AMBULANCIA / LA PERSONA SE INCORPORA POR SUS MEDIOS Y EL CLIENTE LO LLEVA HASTA LA CASA - NO ACEPTO ASISTENCIA.-",COMPROMETIDA
PEATON,"LUGAR DEL HECHO - GERLI . PALLARES Y SANTIAGO DEL ESTERO 
ASEGURADO CIRCULANDO POR PALLARES CUANDO VA A DOBLAR POR SANTIAGO DEL ESTERO UN PEATON BAJO LA VEREDA Y PISO EL PIE A LA PERSONA SIN INTERVENCION DE POLICIA NI DE AMBULANCIA
",COMPROMETIDA
AA    ,"CIRCULABA POR LA GENERAL PAZ CUANDO UN RODADO QUE ME SOBREPASA POR LA IZQUIERDA, DETIENE SU MARCHA BRUSCAMENTE POR LO CUAL AL INTENTAR EVITAR LA COLSION, VOLANTEO A LA IZQUIERDA Y ACCIDENTALENTE LO COLISIONO CON MI FRENTE EN SU SECTOR TRASERO. NO NO HUBO OTROS TERCEROS INVOLUCRADOS NI LESIONADOS. NO HUBO OTROS TERCEROS INVOLUCRADOS NI LESIONADOS. DATOS DEL TERCERO: KESSLER SEBASTIAN EZEQUIEL FIAT AD684RE 37670759 FEDERACION PATRONAL

 AMPLIACION ASEGURADO

Atento a que nos ingresa reclamo del tercero, llamamos a la conductora asegurada para ampliar la mecanica;
Relata que circulaban por Gral. Paz, el transito estaba muy cargado los vehiculos se sobrepasaban cuando repentinamente una camioneta frena repentinamente y no puede evitar impactarla con su frente la parte trasera del mismo pese a haber volanteado hacia la izquierda.
Asimismo, confirma que circulaban dos jovenes en la Fiorino, que no tenian lesiones y que se bajaron para preguntarle como estaban los hijos de ella, ya que uno lloraba.
En el momento no interviene personal policial ni ambulancia, se intercambian datos y cada uno se retira por sus medios.
Posteriormente, el tercero llamo a la conductora asegurado para ver como estaban los hijos, le comento que quiza se harian ver porque sentian unos dolores, pero nada grave.

",COMPROMETIDA
PEATON,"MECANICA DEL HECHO SEGUN VERSION ASEGURADO: 0 Asegurado circulando por calle el Indio  (luz verde) cuando se cruza el peaton, nuestro asegurado frena y el peaton apoya su mano y su pierna en el vehiculo (lado izquierdo) se retira por sus propios medios sin desplazamiento.

d AMPLIACION ASEGRUADO: 0 Hablo con el asegurado me informa que el semaforo se encontraba en verde cuando la tercera una senora mayor baja a la calle, el llega a frenar y la Sra. queda apoyada en el vehiculo sin caer al piso. El asegurado la ayudo c cruzar la calle y la tercera se retiro por sus propios medios sin dejar datos, tampoco tomo datos del asegurado. 
En el momento no intervino ambulancia ni policia. 
d\sa160\sl252 Asegurado formalizo en sucursal Perdriel le sacaron fotos al vehiculo y a la documentacion.
d",CONCURRENTE
AM    ,"SALIENDO DE ESTAR ESTACIONADA LA MOTO SE APRONTO MUY RAPIDO POR VENIR A EXCESO DE VELOCIDAD Y SE COLISIONO CON MI CAUCHO Y PARACHOQUE DERECHO
",COMPROMETIDA
ACI   ,"CIRCULANDO POR RIVAROLA EL CICLISTA SE EL CRUZA Y SE PRODUCE EL SINIESTRO EL CONDUCTOR DE LA BICICLETA VENIA SOLO SE CAYO AL PISO",CONCURRENTE
AM    ,"EL VEHICULO ASEGURADO SE DISPONIA GIRAR HACIA LA DERECHA PARA TOMAR SAN NICOLAS, LUEGO DE SEMAFORO SOBRE AV MOSCONI, CUANDO COLISIONO CON SU LATERAL DERECHO DELANTERO CON UN TERCERO (MOTO, DOS PERSONAS CON CASCO) QUE CIRCULABA SOBRE MANO DERECHA DE AV MOSCONI. LAS PERSONAS CAYERON SOBRE EL ASFALRO, FUERON ASISTIDOS Y TRASLADADOS A HTAL POR AMBULANCIA. SIN DESPLAZAMIENTOS.-
",COMPROMETIDA
AM    ,":  ME INCORPORABA DE LA PLAYA DE ESTACIONAMIENTO DEL LOCAL COMERCIAL EN EL QUE ME ENCONTRABA HACIA LA RUTA 210, PREVIO A LA CESION DEL PASO QU E ME HACE UN VH. ES ENTONCES QUE COMENZANDO A MANIOBRAR A LA IZQUIERDA EN DIRECCION A LA AV LA AVIACION, DE MANERA IMPREVISTA, UN MOTOCICLISTA ME EMBISTE SUBITAMENTE EN MI SECTOR DELANTERO IZQ. (RUEDA). LUEGO DE LOS SUCEDIDO EL ASEGURADO AUXILIO AL TERCERO TRASLANDANDOLO AL UPA DELONGCHAMPS DONDE FUE ATENDIDO. TEL DEL 3RO: 42336946. PD: CABE ACLARAR QUE EL SINIESTRO OCURRE EN LA RP 210 Y AV. LA AVIACION EN LONGCHAMPS, POR CUESTIONES DE SISTEMA ACA SE REGISTRA COMO CARLOS DIEHL 1516. NO HUBO OTROS TERCEROS NI MAS LESIONADOS INVOLUCRADOS. DATOS DEL TERCERO: LUCAS FRANCISCO HAJART HONDA A015PJJ 38254008 SEGUROS RIVADAVIA",CONCURRENTE
AA    ,"VH ASEG CIRCULANDO EN DIRECCION DE REFERENCIA CUANDO AL LLEGAR A LA INTERSECCION DE DELFOR, ES EMBESTIDA EN SU LATERAL DERECHO CON LA PARTE DELANTERA DE 3RO. PRODUCTO DEL IMPACTO EL VH ASERG SE DESPLAZA HACIA LA VEREDA Y SUBE Y CHOCA PARTE DELANTERA CONTRA UN ARBOL. HIJA DE CONDUCTORA CON DOLENCIAS EN LA CABEZA.TAMBIEN LESIONADO EL TERCERO (MAREOS Y DOLOR DE CABEZA)-INTERVIENE POLICIA AMBULANCIA Y BOMBEROS -TE ASEGURADO 1563699233 /-CONDUCIA SUSANA 1569774912
",COMPROMETIDA
PEATON,"VH ASEG CIRCULANDO POR DIRECTORIO CUANDO AL GIRAR HACIA LA MANO IZQ CUANDO HUBO CONTACTO CON UN PEATON, LA MISMA SE CAE AL SUELO, NO QUISO SER ASISTIDA POR ASEGURADA, NO QUISO LLAMAR A AMBULANCIA NI POLICIA. 
NO MANIFEST NINGUN TIPO DE DOLENCIAS.
",COMPROMETIDA
ACI   ,"IBA CIRCULANDO POR CNO GRAL BELGRANO AL 3000 CUANDO UNA BICICLETA QUE CIRCULABA A LA PAR ESQUIVA UN POZO VINIENDO CONTRA MI VH Y LO TOCO EN LA RUEDA TRASERA. EN LA BICICLETA IBA UNA SOLA PERSONA SIN CASCO LA CUAL CAE LEVANTANDOSE POR SUS MEDIOS Y MANIFESTANDO DOLORES EN LA PIERNA IZQUIERDA. LE OFREZCO LLEVARLO A CENTRO MEDICO O LLAMAR AMBULANCIA PERO SE NIEGA YA QUE TENIA QUE IR A TRABAJAR. SIN INTERVENSION POLICIAL NI DE AMBULANCIA. SIN DESPLAZAMIENTOS.


 NOS COMUNICAMOS CON EL ASEGURDAO PARA VER SI PODIA APORTAR MAYORES DATOS DEL TERCERO
EL ASEGURADO NO TOM T.E. DEL TERCERO 
SOBRE LA MECANICA DICE QUE LA BICICLETA ESQUIV UN POZO. 
EL TERCERO NO QUISO IR AL HOSPITAL 
NO PARTICIPO POLICIA 
EL TERCERO  EN EL MOMENTO NO RECONOCI QUE HABA ESQUIVAO UN POZO. 
CRUZARON DATOS PERO NO T.E. 
EL AUTOMOVIL NO TUVO DAnOS COMO CONSECUENCIA DEL HECHO YA QUE FUE ALGO LEVE 

",COMPROMETIDA
AM    ,"ASEGURADO CIRCULANDO POR MARTINTO CUANDO UNA MOTO QUE VIENE POR 
BRANDSEN NO FRENA Y COLISIONA AL ASEGURADO EN PARTE DELANTERA IZQUIERDA
EL CONDUCTOR DE LA MOTO CON CASCO CAE AL PISO PERO SE LEVANTA NO INTERVIENE POLICIA NI AMBULANCIA
",CONCURRENTE
AA    ,"MECANICA DEL HECHO SEGUN VERSION ASEGURADO: 0 Circulaba por Av. Gaspar campos sentido sur norte cuando vamos a doblar a la izquierda en Tupacamaru, ahi siento el impacto del tercero (moto) en la moldura de la rueda trasera de mi coche.
 Tercero y acompanante no presentaron lesiones aparentes, no intervino ambulancia ni policia

d AMPLIACION: 0 Hablo con la asegurada me informa que al girar es impactada por una moto. El motociclista y su acompanante cayeron pero no le vio ninguna lesion grave, en el momento no intervino ambulancia ni policia. 
 Asegurada formalizo en sucursal San Miguel donde le sacaron fotos de los danos y de la documentacion.

MECANICA DEL HECHO SEGUN TERCERO: 0 Circulaba junto a su novia por Av. Gaspar Campos cuando el asegurado lo encierra al girar hacia la izquierda.
d
",COMPROMETIDA
AM    ,"CIRCULANDO POR ARGERICH. AL CRUZAR BELGRANO, UNA MOTO QUE VENIA POR ESTA ULTIMA ME COLISIONA EN MI LATERAL IZQUIERDO DELANTERO. CAEN AL PISO. 2 OCUPANTES EN LA MOTO, UNA FEMENINA SIN CASCO Y UN MENOR MASCULINO CON CASCO. EN UN PRIMER MOMENTO, PRESENTABAN RAZPONES. SIN PRESENCIA DE POLICIA NI DE AMBULANCIA EN EL LUGAR. LOS TRASLADO AL HOSPITAL VICENTE LOPEZ Y PLANES DE GENERAL RODRIGUEZ. SIN DESPLAZAMIENTO.",CONCURRENTE
PEATON,"ASEGURADO CIRCULANDO POR AV. LAFUENTE AL GIRAR A CALLE MATIAS BALBASTRO , COLISIONA A UN PEATON  QUE CRUZABA POR LA SENDA PEATONAL. EL PEATON CAE AL PISO, FUE ASISTIDO POR FAMILIARES QUE LO LLEVARON AL HOSPITAL. NO INTERVINO EN EL LUGAR AMBULANCIA NI POLICIA.
",COMPROMETIDA
AM    ,";\red31\green73lue125;\red0\green0lue0;
 VHL ASEG CIRCULANDO POR AV DIRECTORIO AL BAJAR LA VELOCIDAD PARA GIRAR HACIA SAN PEDRITO ES COLISIONADO POR UNA MOTO QUE CIRCULABA POR LA MISMA CALLE QUE CHOCA A LA PARTE TRASERA DEL ASEG. EN LA MOTOCICLETA IBAN 3 PERSONAS A BORDO LAS 3 CON CASCOS. NO INTERVINO POLICIA NI AMBULANCIA..-


ENVIAMOS AL ASEG. FOTO DE LOS DNI DE LOS TERCEROS A EFECTOS DE QUE RECONOZCA QUE LOS MISMOS ERAN LOS OCUPANTES DE LA MOTO. HABA TAMBIeN UN MENOR PERO NO RECLAMARON POR EL MISMO. 

 De: alejandra domingues ramos [mailto:oesteale@hotmail.com]  Enviado el: jueves, 20 de febrero de 2020 09:25 a.m. Para: Laura BrunAsunto: Re: 54500004958 SINIESTRO CAJA - ACCIDENTE DEL 30/01/2020

\cf2 Buenos dias.De acuerdo a lo conversado telefonicamente, me comunico por este medio para informar que las personas que figuran en el adjunto son los ocupantes de la moto
",COMPROMETIDA
AM    ,"VH. ASEG. CIRCULABA POR AV SAN JUAN, GIRA HACIA LA DERECHA PARA SANCHEZ DE LORIA CON EL GUInO PUESTO Y ES IMPACTADO EN EL LATERAL TRASERO DERECHO POR UNA MOTO QUE CIRCULABA DETRAS POR AV SAN JUAN. EL CONDUCTOR DE LA MOTO SE CAE EL PISO, TENIA CASCO, SE RASPO LA PIERNA. NO HUBO INTERVINIENTES, EL TERCERO SE RETIRA POR SUS PROPIOS MEDIOS.
",COMPROMETIDA
AM    ,";\red0\green0lue0;
\uc1 MECANICA DEL HECHO SEGUN VERSION ASEGURADO: 0 Circulando por Av. Juan B Justo, a la altura aproximada del 2200, dentro del carril derecho, cuando por haber un auto estacionado en la puerta de un taller, debo frenar, ya que por el carril izquierdo circulaba un camion, momento en que siento un impacto desde atras, soy embestido por una moto que queria pasar por mi izquierda y por el lado derecho del camion. Me impacta en paragolpes trasero y lateral izquierdo- el de la moto iba solo, no recuerdo si tenia casco puesto- no observe lesiones mayores, solo raspones en codo izquierdo por roce con el camion.- el camion para adelante, luego de querer pedirle datos se retira del lugar- no vi si se cayo al suelo o no- no hubo mas involucrados- no intervino ni policia ni ambulancia- intercambiamos datos y se retira del lugar- cel 115455-4185
d AMPLIACION ASEGURADO: 0 Asegurado frena porque delante del queda un vehiculo frenado, y una motocicleta lo impacta desde atras. El motociclista no cayo le dice que un tercer camion lo encerro y por eso lo tiro contra el vehiculo. 
No intervino ambulancia ni policia.
 El asegurado quiere reclamar en la compania del tercero.
d\sa160\sl252 MECANICA DEL HECHO SEGUN TERCERO: 0 Denuncia Siendo el dia 31-01-2020 a las 15.15hs aproximadamente. Circulando por Av. Juan B Justo  en la localidad de CABA sentido hacia calle Aguirre en su doble mano, realizo maniobras para sobre pasar un camion  y es ahi cuando un tercero, vehiculo Fiat Siena que circulaba a la par realiza una mala maniobra por estar en discusion con el camion  no percata mi presencia impactando con su lateral delantero izquierdo mi lateral derecho expulsandome hacia el camion es ahi donde me caigo al asfalto, me levanto por mis propios medios, sin manifestar lesiones, si dolencias, intercambiamos datos.

d",CONCURRENTE
AA    ,"CIRCULANDO POR WILLIAM MORRIS EL AUTO DEL TERCERO QUE VENIA POR SALADILLO SE INCORPORA A WILLIAM MORRIS  Y  NO FRENA Y LO CHOCA EN PARTE DELANTERA DERECHA SIN DESPLAZAMIENTOS NI LESIONES-

AMPLIACION

Se amplia con el asegurado, dado que la parte tercera, denuncia la misma mecanica, pero con los roles invertidos. El asegurado no manifesto ninguna sorpresa, me dice que su cunado manejaba y no accede a pasar sus datos.
Asimismo, manifesto que tenia intenciones de recamar a la otra parte pero no le responden.
Presenta documental correspondiente y no da mas detalles ni pruebas que confirmen la version de su cunado.
",CONCURRENTE
AM    ,"MECANICA DEL HECHO SEGUN VERSION ASEGURADO: 0 Asegurada circulando por General Bartolome Mitre, pone giro para doblar a la mano derecha a calle Larrea, cuando una motocicleta que venia detras, la colisiona, con la parte delantera de la moto, contra la parte delantera y lateral derecha de la asegurada, conductor y acompanante femenina, con casco, caen al suelo, se levantan por sus propios medios, no interviene policia, ni ambulancia, luego de esto se transmiten datos y todos se retiran.
 .-",COMPROMETIDA
