cod_accidente;descripcion_del_hecho - Final;responsabilidad
am    ;vhl aseg maniobrando estaiconar dentro playa estacionamiento shopping calchalqui colisionado moto maniobraba dentro mismoe stacionamiento tercero choca parte delantera derecha aseg motocicleta circulaba pasajero tenia registro seguro interviene;comprometida
am    ;aseg circulaba pringles llegando interseccion ratti habia carro cartonero aseg maniobra izquierda esquivarlo choca moto circulaba direccion contraria parte delnatera izquierda l adelantera moto ocupantes recuerda tenian caen suelo tenian lesiones leves retiraron momento intervino intervino;comprometida
aci   ;mecanica hecho segun version asegurado circulando colombres llegar interseccion italia freno miro hacia ambos lados vuelvo arrancar embiste tercero circulaba bicicleta italia cael piso manifestaba tener dolor rodillas intervino transito retira propios medios;comprometida
am    ;mecanica hecho segun version asegurado iba circulando doblo izquierda escucho bocina percato impacte moto lateral izquierdo moto cae tambien cae llevaba intervino trasladado tenia raspones brazos terceros involucrados mas lesionados datos tercero gutierrez dario horacio honda tornado xr aush atm;comprometida
am    ;asegurado detenido semaforo asegurado escaba embrague colisiona levemente moto adelante motociclista cae piso mootciclista dio datos retiro;comprometida
am    ;mecanica hecho segun versio asegurado segurado aminorando marcha directorio interseccion san pedrito tercero moto circulando misma directorio impacta lateral derecho asegurado ocupantes moto llevaban puesto caen pavimento intervino intervino retiran propios mediosd ampliacion asegurado hablo asegurado indica circulaba derecho comenzo disminuir velocidad llegando interseccion semaforo cambio moto atras lateral derecho traseroel asegurado va reclamar compania tercero;discutida
aci   ;aseg detenido semaforo berlin reanudar marcha maniobra evitar choque termina impactando parte delantera izq ro bici circulaba berlin contrariasin desplazamientos lesionados bicicleta persona intervencin policialno interviene llego teien dolor luego flair retiro;comprometida
aci   ;mecanica hecho segun version asegurado vehiculo asegurado circulaba rivarola doblar tomar jufre embiste lateral delantero derecho ciclista circulaba rivarola ciclista cayo pavimento presentaba lesiones visibles reincoporo retiro lugar propios medios intervencion policias ambulancias;comprometida
am    ;conducia alberdi carril izquierda pongo luz giro doblar izquierda lacarra camioneta ecosport negra venia carril medio doblo hacia lacarra encerrandome logro maniobrar choque comienzo doblar choca moto coalicin sucede lado derecho afectado miembro inferi derecho presentaba lesiones hematomas ofrece trlado centro salud evaluacin niega refiere teneresiones andando datos tercero mariano ernesto carbone gilera axfr atm;comprometida
aa    ;delante frena puedo evitar impactarlo parte delantera parte trasera tercero desplaza hacia delante impactando parte delantera parte trasera b tercero acompanante b tercero sufrieron policontusion estudio acompanante pareja masculino lucas cebey policontusion b tercero datos desconozco danos realizaron estudios centro traumatolgia san isidro involucrado lesionados datos tercero gaeiro camila maria eugenia renault clio fno mercantil andina;comprometida
peaton;salgo semaforo noviembre doblar izquierda esquina juan garay peaton toco paragolpe delantero bajar corroborar sufrio mas roce quiere lleve hospital darme datos siguio caminando problema solo dio telefono trabajaba verduleria esquina vehiculo posee camara filma constantemente filmacion hecho necesario;comprometida
aa    ;vena diaz velez llegando rafaela tena camin delante cruzan semaforo diagonal izquierda semaforo pense q semaforo giro pone giro paso camin q obstrua paso viniendo peugeot frente n freno vio envesti;comprometida
aa    ;circulando cno gral belgrano contraria viene tercero choca caballo vehiculo termina embistiendome parte delantera;discutida
am    ;aseg circulando dr jose m casullo emprender marcha semaforo empezar doblar hacia izquierda continuar senora buen viaje tercero moto qeu circulaba misma sobrepasando aseg izquierda logra evitar impactar laterla izquierdo delantero aseg integrate cae pavimento presentaba raspon izquierda codo aseg traslado tercero hospital haedo;comprometida
aci   ;asegurado circulaba colisionado bicicleta lateral derecho ciclista cae piso intervino;comprometida
am    ;asegurado detenido semaforo hipolito yrigoyen acompanante abre puerta delantera derecha embestido tercero moto circulaba misma moto cae pavimento desplazamientos;comprometida
aci   ;asegurado circulando canada juan ruiz embiste parte delantera tercero circulaba mismo bicicleta tomar tucuman solo ocupante cae pavimento asiste;comprometida
aa    ;circulando melian superando interseccion andes b bicicleta venia ultima izquierda sigue marcha verme poder ezquivarlo parte delantera cae piso llame same trasladaron trauma atendio condiciones pasamos datos retire hacer denuncia posibles lesiones comisaria mas terceros ninvolucrados lesionados datos tercero cardozo matias miguel jesus;comprometida
aa    ;circulaba ingeniero white esquina gardel adelante frena golpe camioneta honda da tiempo frenar choco iban personas;comprometida
aa    ;asegurado circulaba nahuel huapi cruzar ruta otero colisionado parte lateral izquierda parte delantera tercero circulaba ultima mencionada aparentemente alta velocidad lesiones desplazamientos;comprometida
peaton;asegurado girando jose ignacio gorriti hacia bulnes impacta peatones cruzaban calzada desplazamientos peatones cayeron piso pudieron levantar intervino;comprometida
am    ;asegurado circulaba posadas terminando cruzar gral arredondo colisionado lateral trasero derecho moto circulaba arredondo mootciclista cae suelo intervino personal transito amulancia trasdado desplazamientos;concurrente
am    ;asegurado circulando pergamino gira hacia izquierda tomar corrales colisiona lateral trasero izquierdo tercero circulando moto primera acepto asistencia caen piso incorporan mediosd;comprometida
am    ;aseg circulando barrera tren belgranoes colisionado paragolpe delantero parte frontal terceroque realiza maniobra ingreso hacia cruce viaun ocupantesin cascono cae pisose da fuga;concurrente
am    ;momento cruzar ruta recibi empacto moto cruzo;discutida
am    ;vehiculo asegurado circulaba santa fe centro cruzar araoz moto circulaba ultima colisiona lateral trasero derecho motociclista cae piso interviene va llevar motociclista;concurrente
am    ;redgreenlue lunes volvia trabajar riglos pasando directorio motociclista atropello motociclista cruzo semaforo ampliacionbueno paso dia lunes marzo volvia trabajar riglos cruzo directorio motociclista atropello venia cruzando semaforo moto cruzo motociclista llego caerse hizo ninguna lesion solo rompio plastico moto auto rompio optica delantera izquierda hice denuncia policial nunca llego lugar hicieron ningun controldatos tercero guillermo martin urquiza dni telefono seguro amca nb poliza nb operacion;concurrente
am    ;venia circulando sarandi cruzando avda belgrano semaforo pone casi terminando pasar momento moto colisiona lateral central izquierdo auto acto seguido motociclista cae pisonos detenemos intercambiar datos intervino polica present motociclista decidi ser hospitalizado retir junto presentaba lesiones derecha titular motoelizondo juan ramn dni datos tercero elizondo tomas agustin beta jhd atm;comprometida
am    ;asegurado circulaba maipu doblar izquierda pelliza frena moto colisiona parte trasera detiene retira luego alcanza consigue datos;comprometida
am    ;mecanica hecho segun version asegurado venia circulando falcon cruce semaforo pedernera ultima venia moto veo freno colisiona parte delantera derecha acto seguido motociclista cae piso detengo bajo dice bien presenta luego same motociclista retira same parecer tenia lesion tobillo izquierdod ampliacion informa circulaba falcon cruzar semaforo habilitaba pedernera motocicleta impacta parte delantera derecha danando rueda optica paragolpes motociclista cayo piso asegurado indica pudo levantarseintervino traslado hospital informaron dieron alta mismo dia momento intervino realizaron control alcoholemia comisaria recuerda numero dieron copia solo tomo nota denuncia cargo juzgado contravenciones fiscalia nbael asegurado dice testigo llamado diego intenciones reclamar compania tercero danos dsa informa tambien alguien contacto parte motociclista reclamarle asegurado dio datos seguro reclame allid;discutida
aci   ;venia circulando manuel quintana repente terminar cruzar cale rodolfo lopez vi bicicleta colisiona parte delantera derecha acto seguido ciclista cae suelo pregunte retiro propios medios intervencion policial medica datos tercero matias alarco marti;comprometida
am    ;circulando brownal frenar moto venia castillo embiste frente ocupante cae piso intervino tel;comprometida
aa    ;vehiculo asegurado circulando hipoilito irigoyen esquina lucena lomas zamora tercero circulaba delante asegurado frena golpe previo aviso asegurado llega reducir velocir velocidad colisiona parte frontal parte trasera tercero raz tercero circulaba detras asegurado colisiona parte frontal parte trasera asegurado desplazamientos lesionados control policial dano faltante;comprometida
am    ;mecanica hecho segun version asegurado parada semaforo vergara benito villanueva direccion estacion moron motocicleta marca yamaha modelo t dominio acd conducida titular agustin ibarrola dni dice motocicleta deslizo pudiendo frenar asfalto impactando parte trasera vehiculod ampliacion llamo asegurado manejaba liliana fuentes informa encontraba frenada semaforo motociclista intenta frenar desliza asfalto impacta atras motociclista llego intervino cada retiro propios mediosla asegurada va reclamar franquicia compania tercero dsa mecanica hecho segun tercero denuncia atm circulando vergara llegar villanueva cambia semaforo freno pavimento moto patina golpeo levemente chevrolet tracker parte traserad;discutida
aci   ;circulando profesor vidal quise girar ingresa junin embestido bicicleta venia contramano junin lateral delantero izquierdo ciclista cae paso datos ofreci ir hospital nego intervencion policial lesionados terceros involucrados datos tercero lujan lucas eduardo;concurrente
aa    ;venia ruta eva peron llegar interseccin vehculo frena golpe encontrandome distancia prudencial alcanzo frenar tiempo colision parte trasera;comprometida
aa    ;circulaba juan b justo lloviendo tercero delante mio detenido semaforo problema frenos embesti parte trasera izquierda parte delantera terceros involucrados lesionados datos tercero fernandez leandro matias vw gol trend lke seguros;comprometida
aci   ;bicicleta venia pegada cordon vi oscuro ampliacionamplia diciendo circulaba heras dirigi colectora banco itau cuadras domiciliocuando va tomar colectora roza ciclista derecha circulaba pegado cordon llego oscurono intervencion policial intercambiaron datos fueronmas tarde llamo tercero dijo nosocomio dolica asegurada dirigio lugar constataron habia lesion solo queria paguen bcicletala asegurado dio plata dijo cuanto buscar datos tercero pasarmelosya documental ok;comprometida
aci   ;asegurado estacionado mitre abre puerta pasa bicicleta tocando espejo persona bicicleta llega piso dijo habia raspado dedo izquierda participo lugar pasan datos retira luagar;comprometida
peaton;redgreenlueuc mecanica hecho segun version asegurado circulando san ignacio interseccion roca pasa persona corriendo colisiono levemente cae piso levanta retira medios intervencion aparentemente econtraba alcoholizado d ampliacion cuento sirculaba x san ignacio x cruzar roca pasa corriendo muchacho despues dice apurado xq venia colectivo choco trompa auto cae bajo pregunto bien queria llame lleve hospital dijo dolia brazo apurado aclaro muchacho tomando tenia holor alcohol di datos numero telefono dio datos tenia celular semana llamo familiar pidiendome pague remedios dias iba poder trabajar dije iba hacer denuncia seguro mande x mail fotos auto nesecitas mas quedo parada colectivo;comprometida
aci   ;ciruclaba iturri cruzar noguera aparecio izquierad bicicleta vi colisiomeel chco levanto vimos tenia ofreci llevarlo medico casa negoy retiro lugar andando bici;comprometida
am    ;circulando jm rosas moto circulaba formosa ingresa querer pasarme toca lateral trasero izquierdo moto cae piso intervino retiro medios presentaba dolores pieampliacion asegurado circulando jm rosas moto circulaba formosa ingresa querer pasarme toca lateral trasero izquierdo moto cae piso intervino retiro medios presentaba dolores;concurrente
aa    ;circulaba ruta freno colisiono vehiculo delante mio;comprometida
am    ;venia circulando conesa llegar esquina doblo tomar malnatti izq moto atras mio realiza misma maniobra avanzar metros intenta pasarme ahi cundo agarra loma burro pierde estabilidad termina impactanto puerta delantera paragolpe delantero moto manifesto encontrarse buen retiro propios medios moto intervencion policial datos tercero aguirre diego jesus honda kvt rivadavia;comprometida
am    ;venia circulando olivera doblar tandil derecha luz giro puesta moto vena derecha vi colisiono guardabarro trasero derecho moto cae piso puesto levanta propios medios retira sufri lesiones dedo intervencin policial acta intervino mas terceros involucrados;comprometida
aa    ;aseg circulaba rio janeiro palio circulaba delante colisiona queda detenido aseg llega frenar colisiona parte delantera parte trasera palio luego aseg colisionado parte trasera parte delantera suran circulaba detras lesionados;comprometida
am    ;mecanica hecho segun version asegurado asegurado cruzando san martin moto venia san martin colisiona parte delantera izquierda cae suelo asistio d ampliacionde evelina banez mailtoevelinabanezgmailcom enviado domingo junio sofia belen belliboni sbellibonisegemcomar asunto re stro fecha ampliacion denunciafsyo circulaba coronel erezcanola persona motocicleta venia pres bernardino rivadaviaquien circulaba derechala verdad cruce venia sola venia persona motocicleta avrivadavia doble manoyo hice reclamo seguro numero siniestro persona llama celeste dsasl telefono df;comprometida
am    ;venia circulando centenera llego guemes doblar derecha aparece moto contramano chocandome;comprometida
am    ;asegurado encontraba circulando asegurado caserata burzaco tercero motocicleta circulando ruta asegurado iba saliendo caserata ruta asegurado indica vio motocicleta viceversa causando impactaran motocicleta impacta lateral izquierdo delantero asegurado indica motocicleta queda incrustada vehiculo tras persona motocicleta sale despedida vehiculo asegurado cayendo mts segun asegurado lesionados intervencion intervencion policial desplazamiento;comprometida
am    ;circulando florencio varela llegar int pichincha realizo maniobra derecha colisiono moto lado izquierdo visualice motociclista cae piso manifestaba dolor piernas trasladado desconozco lugar retire;comprometida
am    ;aseg circulando victor hugo caba moto venia circulando derecha interseccin colisiona parte delantera derecha parte delantera interviene polica cae moto comisaria interviniente devoto;comprometida
am    ;vehiculo asegurado circulando ruta momento dispone girar derecha hacia magallanes produce colisiona moto circulaba detras intenta sobrepasarlo lado derecho moto circulaban personas caen suelo utilizaban interviene interviene traslada ocupantes moto centro asistencia;comprometida
am    ;asegurado circulando betbeder cruce b irigoyen colisiona parte delantera tercero moto circulaba ultima mencionada moto sola persona recuerda llevaba puesto cae asfalto interviene actuaciones ultima traslada tercero centro asistencial ampliacionf esposa salian verduleria irigoyen casi esquina betbeder terminada tmientras bajaba irigoyen repentinamente aparece izquierda motocicleta impacta lateral delantero izquierdo frente rodado aseguradoel tercero salio despedido lado irigoyen intervino personal policial traslado tercero quedaron llegue acarreo motocicleta realizaron tramites comisaria parte domicilio ser personas mayores realizaron alcoholemia tercero conocido yerno tatuador sabe mismo dia dieron alta solo golpes raspones lesiones graves formalizaron sucursal panamericana presentaron documental;comprometida
am    ;circulando avda trabajo hacia avda fcio varelasoy colicionado momentos cruzaba avda calchaqui motocicleta circulaba avda calchaqui cruce fcio varela hacia cap fed puerta guardabarro trasero derecho i ampliacionid aproximadamente cruzaba avda calchaqui semaforo embestido motocicleta parte trasera derecha auto altura puerta trasera iba circulando avda trabajo fcio varela direccion hacia avda fcio varela ezpeleta atraveso toda avda calchaqui inconveniente terminar cruce moto iba dicha avda direccion hacia caba puerta guarda barro derecho traserodfi asegurado dirigia domicilio particular nro villa florida hacia trabajo localidad berazategui intervencion policial sumario lesiones datos tercero motocicleta tenia ninguna documentacion argumento habian robado contaba denuncia policial cano juan carlos dni telefono celular direccion bahia blanca fcio varela villa vatteone muchacho tenia papeles moto seguro patente control alcoholemia asegurado va reclamar tercero df;concurrente
am    ;mecanica hecho segun version asegurado circulaba beruti hacia olivos llegando interseccion monsenor diagonal tucuman semaforos aminoro marcha repente aparee moto lado derecho freno moto roza vehiculo d ampliacion hablo asegurado informa moto venia derecha roza levemente vehiculo mantiene equilibrio termina impactando vehiculo estacionado interseccion semaforo senalizacionen momento intervino realizaron control alcoholemia sabe retiro tercera dejo datos cree llego agendar dni motociclista dsa datos vehiculo estacionadod;comprometida
am    ;asegurado estacionado iniciar marcha impactado levemente tercero moto circulaba misma moto personas caen asfalto moto tampoco cae intervencion tercero retira propios medios dia siguiente asegurado recibio llamado tercero informando sufrio esguince;comprometida
aa    ;vehiculo asegurado circulaba colectora sur cruzar ruta colisionado lateral derecho frente tercero circulaba ultima vehiculo asegurado golpea lateral izquierdo cordon vuelca asegurado conductora vehiculo sufren golpes trasladados htal moreno mas desplazamientos;concurrente
as    ;aseg circulando condor colisiona lateral delantero derecho lateral izquierdo rueda carreta habia lugar tener dicho contacto nenas encontraban carreta caen presentando golpes brazos asegurado llevo hospital rafael calzada hicieron placas dadas alta mismo dia intervencin policial desplazamientos;comprometida
aa    ;diriga centenera detengo semaforo doblar asamblea izquierda embiste auto atras venia gran velocidad;discutida
am    ;graciela orfano venia conduciendo gallardo hacia corrientes moto venia corrientes hacia gallardo cruzno pude frenar tiempo embestiel motociclista moto cayeron motociclista solo hizo raspon rodillala moto sufri rasponesmi auto ford ka knl sufrio rayones guardabarros izqdel lado conductory auto frenar subio cordon vereda afecto goma tapa cubierta delantera derecha raspon guardabarros puerta delantera der;concurrente
am    ;asegurado circulando atahualpa giro hacia izquierda colocado realiza maniobra embestido parte lateral delantera izquierda tercero circulaba mismo moto solo ocupante puede confirmar uso cae pavimento golpea asiste polica desplazamientos;comprometida
am    ;conduciendo avenidaen carril medio interpone carril moto venia carril derechofreno detenida lateraliza cae moto refiere golpe muslo region externa moviliza luego inconveniente ampliacionel dia junio ano conduciendo carril medio h yrigoyen casi esquina boedo yendo avellaneda zona burzaco moto interpone carril lado derecho frenorapidamente desplazaba lentamente veo luego hacer queda inestable caeal acercarme veo atado asiento motoun cajon madera tipo verduleria atado sogas alli garrafa gas atada mismame dice asusto q toque bocina llega piso bien q moto alta lateraliza caeal comprobar moto veo dano alguno moto asi tampoco autoesperamos marido llega dice necesario habia sucedido cosas pasaban van darme ningun dato pesar haberlos ofrecido solicitadoanteriormente angustiada decia habia golpeado muslo cara externalocompruebo encontrando ningun signo sintomamas dolor referido ofrezco llevarla algun lado deseale pido celular comprobarla dias siguientes asi segundo dia solicita datos intervino ninguna comisaria habia entender denunciar conductora moto marido manifestaron expresamente deseaban hacer ir ningun ladola caida propia altura detenida lateralizo cayo ningun movimiento aceleracion desaceleracionla conductora moto movilizaba perfectamente ninguna alteracion marchano hizo ningun control alcoholemiafs;concurrente
aa    ;circulando san martin tercero misma delante asegurado dispone girar aseg colisiona frente parte trasera tercero lesionados desplazamientos unidades;comprometida
am    ;circulando rosales giro izquierda rey rozo moto color cae moto luego incorpora consecuencia visible va domicilio media cuadras rosales lujan rey nego entregar datos moto personales;comprometida
aa    ;redgreenlue aseg circulando jorge luis borges llegar interseccion santa teresa tercero circulaba ultima mencionada derecha hacia izquierda atraviesa aseg logra detener marcha produciendo asi parte delantera lateral trasero izquierdo tercero personas lesionadas desplazamientosmecanica segdan tercero iba circulando santa teresa intercesion jose luis borges fuienvestido paragolpe rueda guardabarros lado izquierdo danos auto chapa pintura;comprometida
aa    ;circulando battle ordonez llegar int santa isabel tercero circula ultima derecha embiste frente lateral derechopuerta parante guardabarro delantero derecho asegurado acompanante asegurado resulto golpe presencia lugar desplazamientosd;concurrente
am    ;asegurado encontraba saliendo garage domicilio luis maria campos tercero moto vena misma asegurado sale tena vista tapada camin bebidas logra moto moto tampoco ve asegurado termina impactando parte delantera lateral izquierdo asegurado producto choque moto ocupante caen piso solo ocupante moto presenta raspn dedo derecha tambien hinchada intervencin lugar intervencin constato necesario tercero retira lugar andar moto desplazamiento;comprometida
aa    ;asegurado circulabapor salta interseccion noviembre colisiona tercero circulaba ultima derecha resultan personas vehiculo lesionadas sra asegurado interviene;concurrente
aci   ;iba derqui cruz esquive toque ciclista iba derecha ciclista cay corte cara intervinieron polica presentaron familiares llevaron;comprometida
am    ;vehiculo asegurado circulaba juramento doblar izquierda febrero produce colision moto parte trasera izquierda vehiculo asegurado motociclista cae piso llevaba levanta solo manifestaba lesiones interviene lugar llama;comprometida
am    ;asegurado encontraba circulando perda tercero moto vena senora merced asegurado cruzar mira ambos lados deja pasar venan merced acelera intentar cruzar moto vena gran velocidad izquierda impacta parte delantera lateral izquierdo delantero asegurado producto choque moto ocupante caen piso solo ocupante moto intervencin polica lugar traslada tercero hospital carrillo ah llevan bocalandro tercero sufri esguince hombro derecho desplazamiento d;nan
am    ;aseg maniobra salir lugar estacionado impacta tercero moto circulaba lateral izq delantero parte delantera tercero cae suelo asistido trasladado hospital interviene condcutor tercero sufre lesion posible caida dientes;comprometida
am    ;aseg circulando uruguay derecha interceccion gral acha colisionado tercero moto circulaba ultima rueda trasera derecha ocacionado frente moto habia solo ocupante puesto cayo piso manifesto dolencia perna retiro lugar moto andando desplazamientosno intervino movil policial ambulanciad;concurrente
aci   ;comenzar girar tomar diaz velez freno debido gente cruzando senda peatonal embestido parte trasera derecha ciclista rompiendo ptica trasera derecha hace presente polica lugar retira lugar ampliacion hablo asegurado celular dice circulaba rio janeiro gira hacia diaz velez detiene cruzan peatones ciclista circulaba detras impacta parte traserarompe foco asegurado baja asistirlo llama policiael tercero encontraba grupo motociclistas agredieron asegurado patearon rayaron vehiculoantes llegue retiraronno inicio sumario alcoholemiano ningun dato tercero ve cree reconocerlodesconoce alguno tomo foto patente realizo denunciame pasa documental ok;concurrente
am    ;aseg detenido luz giro ingresar domicilio girar hacia izquierda embestido parte delantera izquierda parte delantera tercero moto quiere pasarlo solo ocupante desconoce tenia puesto dado luego siniestro tenia dolencia derecho intervino quiso ser trasladadoa ningun centro medico retrio lugar asistido conocido traslado camioneta moto;comprometida
peaton;aseg circulando interseccion golpe auto lado izquierdo espejo retrovisor cae suelo chica paseaba perros aseg acompano domicilio mascotas decia dolia ampliacion asivenia conduciendo jueves aproximadamente hs carlos gardelme dirigia domicilio ah trabajocuando siento golpe espejo izquierdo cruzar amado nervomiro espejo veo ah chica angela enel pisome detuvela auxilie mas acompanarla mascotas ah pocos metros lugarcalculo chica dijo ahi acompanele pregunte queria acompane medico dolor manifestaba izquierda quiso negotelefono angeladomicilioamado nervo lanus oestefs;comprometida
am    ;aseg circulaba eva peron llegar interseccion gira hacia deracha jose antonio miralla moto circulaba eva peron encerrado cae cordon llega haber aseg moto tercero tenia tenia dolor cae moto encima misma intervinientesd;nan
am    ;asegurado detenido ev mitre abre puerta delantera izquierda tercero circilaba misma embiste ocupante moto cae piso intervino retira propios mediosfs;comprometida
aa    ;circulando plata doblar izquierda ingresar storni colisiono parte delantera derecha lateral izquierdo tercero venia ultima desp;comprometida
aa    ;estabamos parados esperando ponga semafoto asamblea arrancamos llevo puesto auto adelante circulo mas despacio;comprometida
am    ;vehiculo asegurado circulaba int gaeberler girar izquierdapor punto ciego embiste moto atras izquierdadanos asegurado guardabarro trasero izquierdoel motociclista acompanante caenel asegurado ayuda levantar motociclista lesion costilla brazo izquierda acompanante desconoce lesionesno aceptan intervenga nadiellevaban cascose retiran medios asegurado;comprometida
peatã“n;asegurado circulando escultura gira izquierda ontinuar derqui colisiona parte delantera peaton cruzaba peaton cae asfalto asegurado traslada centro asistencial interviene;comprometida
aci   ;asegurado circulaba banderas maniobra ingresar impacta parte delantera izquierda tercero circulaba desplazamientos bicicleta solo ocupante cae piso presentaqba dolor intervino intervino tigre retira propios medios;comprometida
aa    ;redgreenlue circulaba virrey cisneros hacia bermejo llegando esquina vehiculo adelante frena bruscamente darme tiempo frene choco trompa parte tracera ampliacionel dia hs aprox yendo hacia localidad san justo hacia farmacia direccion casanova hacia san justo virrey cisneros llegar esquina bermejo auto adelante freno golpe dio tiempo frenar choqued iba sola autose dirigia domicilio isidro casanova hacia farmacia san justono intervino ninguna comisaria lesionespasa datos tercero documental okjose german conocchiella d;comprometida
aci   ;asegurado detenido teodoro garcia abre puerta delantera izquierda verificado venga nadie tercero bici circulaba misma embiste lateral derecho manubrio cayendose pavimento lado izquierdo manifestando danos intervino lugarel asegurado traslada conductora hospital tornu dejandola guardia desplazamientos;comprometida
aa    ;asegurado circulando eva peron embiste parte delantera tercero parte trasera detenido semaforo lesionados informa desplazamientos;comprometida
peaton;asegurado avanza baja velocidad ruta control agente baja aseg roza levemente parte delantera izquierda agente cae suelo interviene ambulanciad;comprometida
am    ;doblar hacia derecha choca guardabarro trasero;comprometida
am    ;circulaba lope vega hacia juan b justo antesde llegar interseccin magarinos cervantes moto quevenia circulando direccin contraria intentando sobrepasarun auto contramano pierde control cae moto elpavimento desliza terminar incrustada partedelantera camioneta pasa costadoizquierdo camioneta tocar misma participo lacomisaria llevado ald hospital velez sarsfield;nan
aa    ;aseg circulando ruta colisiona tercero circulaba misma ruta frena forma abrupta habia realizado maniobra doblar hacia abrian izquierda giro izquierda permitido asegurado impacta parte delantera parte trasera tercero vez asegurado colisionado lateral trasero derecho lateral delantero izquierdo venia detras dandose fuga lesiones;comprometida
am    ;pongo valiza previo ingresar domicilio moto intenta sobrepasar derecha impacta momento giro ingresar garage;comprometida
aa    ;veniamos santa rosa yendo rivadavia suran azul patente plo freno golpe detaras venia vw fox patende fzp detras colicionamos debido pavimento humedo solo toque paragolpes fox provocando dano mismo;comprometida
am    ;asegurado circulando mayo carril izquierdo llegando esquina motociclista reclama encerr dano apoyo moto lesionados informa desplazamientos intervencin polical;comprometida
am    ;mecanica hecho segun version asegurado asegurado circulando curapaligue interseccion lezama tercero circulando ultima moto cae piso contacto cliente asegurado ayudo incorporarse dolencia tobillo acepto asistencia retiro andando moto luego contactado ro pidiendo indemnizacion gastos medicosd ampliacion hablo asegurado dice circulaba carapaligue llegar interseccion frena moto venia izquierda mucha velocidad intenta esquivarlo tocarlo cae piso desliza asegurado baja consulta encontraba bien tercero dice pasan datos retira andando motocicletano intervino;discutida
am    ;aseg circulando ruta colisionar realiza mala maniobra frena medio ruta aseg pierde control colisionado tercero moto circulaba contraria aseg luego cae zanja contacto moto parte delantera mismo parte lateral derecha aseg moto habia ocupantes puesto aparentemente cuales caen zanja presenta fracturas intervino movil policial traslada tercero aseg hospital trauma nogues tercero desconoce trasladado aseg deposito policial peritajes dado alta realizo alcoholemiasin desplazamientosd;comprometida
mm    ;asegurado circulaba centenario colisionado parte lateral derecha parte delantera tercero moto circulaba misma danico ocupante moto tercero tenia cayo piso presentaba dolor retiro propios medios moto asegurada cayo piso presenta dolor intervencin medica policial ampliacionlo paso iba centenario quilmes llegando semaforo smith pase costado izquierdo colectivo primero semaforo adelantarme apenas paso colectivo contramano diagonal sale muchacho choca altura tanque rueda delantera golpea derecha altura canillano cruce semaforo siquiera llegue mismo choco muchacho teniamos caimos piso rompio plastico tanque rompio espejo doblo apoya pies;concurrente
am    ;entrando cargar nafta ypf moto metio lado derecho auto colisiono;comprometida
am    ;circulaba santa fe norte sur dobla derecha parana visualizar venia moto impacta parte delantera aparte delantera derecha asegurado moto solo ocupantecae suelo levanta ayuda retiro moto llevaba puesto interviene solo observa tampoco interviene desplazamiento;comprometida
mm    ;circulaba concordia llegar avellaneda cruzo semaforo moto tercero avellaneda embiste lateral izquierdo ambos caemos piso perdi conocimento trasladaron salio lugar secuestraron ambas motos;concurrente
aci   ;vehiculo asegurado encontraba detenido virrey liniers luego ahvanza fray julian lagos bicicleta venia fray julian lagos colisiona lateral delantero izquierdo vehiculo asegurado interviene asegurado lleva sala atencion primaria queda alli internado;comprometida
am    ;asegurado saliendo garage domicilio frena moto embiste parte trasera moto desplaza embiste vehculo pat adhx informa vehculo estacionado circulando informa cantidad ocupantes moto uso intervencin policial d;comprometida
am    ;asegurado circulaba cordoba luz giro izquierda doblando moto circulaba detras intenta pasar izquierda choca asegurado lateral izquierdo motociclista llevab cae piso presentaba lesiones visibles ofrecimiento asegurado nego llamar ir hospital;comprometida
am    ;asegurado circulaba cordoba luz giro izquierda doblando moto circulaba detras intenta pasar izquierda choca asegurado lateral izquierdo motociclista llevab cae piso presentaba lesiones visibles ofrecimiento asegurado nego llamar ir hospital;nan
am    ;aseg estacionado cnel intendente avalos sale impacta lateral delantero izquierdo motocod personas abordo circulaba misma moto acompanante caen piso tenia tercero quejaban tener dolores llamaron terceros retirar propios medios;comprometida
peaton;circulando gibraltar delante mio haba auto detenido contraria reducida deteng pase hace dispongo pasar persona lado auto tira hacia vehculo impactando capot asusto acelero irme lugarya pense queran robar inciando giro hacia izquierda masculino vereda tira cristal delantero izquierdodanandoloacto seguido voy comisaria pontevedra ta realizo denuncia sucedido datos tercero d;comprometida
am    ;circulo x alsina ciudad lujan llego interseccion doctor real motocicleta circulaba x ultima colisiona izquierda parte frontal lateral delantero izquierdo provocando danos vehiculo verificar motorodado masculino juan martin festugato tenia lesiones aparentes ningun tipo retiro lugar motocicletasin problema algunod ampliacionnoned circulaba alsina italia llegar interseccion dr real motocicleta circulaba izquierda cruzo alta velocidad colicionamos lograr frenar tiempo motociclista sufrio lesiones aparentes quiso asistencia retiro medios intervino personal policial;comprometida
aci   ;circula auto jufreciclista circula sluces serrano contrario transito autosbaja iluminacin pdablicacolisiona vehculo guardabarro izq cae ladocirculando kmhllame same prevencinacusaba dolor izqambas partes decidimos hacer denuncialo llevo bazterricaacompano guardia presentaba fracturas fisuras;comprometida
am    ;hs circulando azcuenaga hacia lisandro torre interseccin reduzco velocidad miro ambos lados haba semaforos dispongo avanzar cruzar interseccin motocicleta marca yamaha mod xtz dominio lcd venia alta velocidad lisandro torre colisiona puerta lateral izquierda delantera unidad;concurrente
